Hour,Day_Num,Month,Is_Weekend,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,Primary Type,Is_Night,TSNE1,TSNE2,Time_Period
14,5,6,1,6,41.875628735,-87.629061148,1,34,113,32,1,0,BATTERY,0,-2.3234713,3.7735312,Day (6AM-8PM)
12,1,6,0,2,41.799809848,-87.742950106,8,23,814,56,0,1,OTHER OFFENSE,0,-7.4483447,2.5328524,Day (6AM-8PM)
23,0,7,0,6,41.783432002,-87.615701737,3,20,313,42,0,0,BATTERY,1,-10.322,-0.39829105,Night (8PM-6AM)
2,6,3,1,5,41.8768641,-87.743611074,11,28,1131,25,0,0,MOTOR VEHICLE THEFT,1,3.0925057,9.918021,Night (8PM-6AM)
18,1,3,0,3,41.936596401,-87.707553683,14,35,1412,21,0,0,THEFT,0,5.7472334,-9.868,Day (6AM-8PM)
8,2,5,0,3,41.753391527,-87.569921631,4,7,414,43,0,0,CRIMINAL DAMAGE,0,-6.6966066,-7.5702434,Day (6AM-8PM)
16,4,7,0,6,41.904709475,-87.774238074,25,29,2531,25,0,1,BATTERY,0,7.047045,2.6875522,Day (6AM-8PM)
19,4,6,0,3,41.920376559,-87.680187247,14,32,1432,22,0,0,THEFT,0,5.9878263,-11.244439,Day (6AM-8PM)
5,3,1,0,3,41.8654647,-87.706856419,10,24,1022,29,0,0,CRIMINAL DAMAGE,1,4.1708074,-8.743722,Night (8PM-6AM)
16,3,6,0,3,42.009785945,-87.697365689,24,50,2411,2,0,0,THEFT,0,9.397136,-1.9463394,Day (6AM-8PM)
14,0,6,0,6,41.75970634,-87.604171486,3,6,323,69,0,0,ASSAULT,0,-7.835236,-1.7502631,Day (6AM-8PM)
13,3,4,0,3,41.810232303,-87.624484882,2,3,215,38,0,0,DECEPTIVE PRACTICE,0,-8.424704,-8.782535,Day (6AM-8PM)
21,0,1,0,6,41.777379789,-87.604634907,3,20,312,42,0,0,BATTERY,1,-9.327866,-0.42470565,Night (8PM-6AM)
10,1,7,0,3,41.909289945,-87.647258453,18,27,1822,8,0,0,THEFT,0,10.533204,-7.506961,Day (6AM-8PM)
17,4,12,0,10,41.748433888,-87.633029308,6,6,623,44,0,0,HOMICIDE,0,-7.337119,-1.667559,Day (6AM-8PM)
15,1,9,0,6,41.881828083,-87.643545951,1,34,121,28,1,1,BATTERY,0,-0.72666264,1.6260192,Day (6AM-8PM)
15,4,2,0,6,41.925522178,-87.644530656,19,43,1935,7,1,0,BATTERY,0,3.4459789,1.3626115,Day (6AM-8PM)
12,0,5,0,3,41.79290166,-87.751396529,8,23,814,56,0,0,DECEPTIVE PRACTICE,0,-1.7271441,-7.422474,Day (6AM-8PM)
15,3,11,0,6,41.793436846,-87.654857841,7,16,713,67,0,1,BATTERY,0,-10.867584,5.4228687,Day (6AM-8PM)
21,0,12,0,3,41.882965153,-87.764953242,15,29,1512,25,0,1,CRIMINAL DAMAGE,1,5.552991,0.90812176,Night (8PM-6AM)
9,0,12,0,6,41.952243691,-87.685251358,19,47,1921,5,1,1,BATTERY,0,1.0755638,1.5406271,Day (6AM-8PM)
7,2,5,0,3,41.880704482,-87.630224558,1,34,112,32,0,0,THEFT,0,-1.5299442,-4.93916,Day (6AM-8PM)
19,4,3,0,3,41.925078949,-87.673734337,19,32,1931,7,0,0,THEFT,0,12.261684,-3.6354163,Day (6AM-8PM)
0,2,10,0,5,41.702910689,-87.625782055,5,9,512,49,0,0,BURGLARY,1,-9.487363,-4.8343644,Night (8PM-6AM)
6,1,7,0,3,41.702805071,-87.642705229,22,21,2233,49,0,1,CRIMINAL DAMAGE,0,-4.977885,3.0005329,Day (6AM-8PM)
7,6,9,1,5,41.860253606,-87.720122737,10,24,1014,29,0,1,BURGLARY,0,3.128414,6.1350126,Day (6AM-8PM)
11,3,12,0,2,41.753687692,-87.644120744,6,17,621,71,1,0,OTHER OFFENSE,0,-1.1746969,-0.4211142,Day (6AM-8PM)
16,3,11,0,3,41.937227668,-87.644305471,19,44,1934,6,0,0,THEFT,0,10.024367,-6.632721,Day (6AM-8PM)
10,4,6,0,3,41.852882701,-87.635528609,9,11,914,34,0,0,THEFT,0,0.5785845,-12.18294,Day (6AM-8PM)
1,6,9,1,6,41.844760919,-87.72090195,10,22,1013,30,0,0,BATTERY,1,3.0204437,9.972699,Night (8PM-6AM)
16,5,6,1,3,41.937190013,-87.800159871,25,36,2511,18,0,0,DECEPTIVE PRACTICE,0,9.382792,5.358335,Day (6AM-8PM)
23,2,12,0,3,41.739389881,-87.582801756,4,8,412,45,0,0,CRIMINAL DAMAGE,1,-6.89582,-9.943419,Night (8PM-6AM)
11,0,9,0,3,41.769222543,-87.573938576,3,5,331,43,0,1,THEFT,0,-8.00499,1.0850576,Day (6AM-8PM)
10,5,5,1,3,41.671716991,-87.634491024,5,21,523,53,0,0,THEFT,0,-4.9177914,11.0319805,Day (6AM-8PM)
18,4,2,0,5,41.960644397,-87.649877158,19,46,1915,3,0,0,MOTOR VEHICLE THEFT,0,7.286998,-0.9667655,Day (6AM-8PM)
2,0,12,0,5,41.653022925,-87.538669574,4,10,433,55,0,0,MOTOR VEHICLE THEFT,1,-9.617059,-4.305257,Night (8PM-6AM)
1,0,4,0,7,41.883133362,-87.677573795,12,27,1223,28,0,0,ROBBERY,1,2.7769291,-6.5364237,Night (8PM-6AM)
7,3,11,0,3,41.835742513,-87.643784175,9,11,915,60,0,0,THEFT,0,-3.311686,-6.3886185,Day (6AM-8PM)
19,0,8,0,6,41.900855582,-87.725439031,11,37,1112,23,0,1,ASSAULT,0,10.417615,2.4219975,Day (6AM-8PM)
7,0,3,0,3,41.748486365,-87.602675062,6,8,631,44,0,0,CRIMINAL DAMAGE,0,-5.670839,-7.6815805,Day (6AM-8PM)
22,6,4,1,6,41.869564997,-87.719633561,11,24,1133,29,0,0,ASSAULT,1,2.6332827,8.445036,Night (8PM-6AM)
20,6,2,1,4,41.699136293,-87.63414664,22,21,2233,49,1,0,NARCOTICS,1,-3.1016443,2.98268,Night (8PM-6AM)
12,1,7,0,3,41.778969503,-87.654486077,7,16,724,67,0,0,CRIMINAL DAMAGE,0,-2.3228798,-9.82559,Day (6AM-8PM)
22,4,3,0,6,41.838509873,-87.686433211,10,12,1034,31,1,0,ASSAULT,1,1.752473,-1.8136474,Night (8PM-6AM)
23,3,11,0,5,41.943219177,-87.760305284,16,30,1634,15,1,0,MOTOR VEHICLE THEFT,1,1.5595908,-0.095029876,Night (8PM-6AM)
14,0,6,0,3,41.952731382,-87.650553579,19,46,1923,6,0,0,THEFT,0,10.556739,-4.9450135,Day (6AM-8PM)
0,6,4,1,3,41.895837291,-87.702210849,12,27,1211,23,0,0,CRIMINAL DAMAGE,1,3.014951,12.008873,Night (8PM-6AM)
9,6,5,1,6,42.007941817,-87.66405573,24,49,2431,1,1,0,BATTERY,0,2.9452064,3.501663,Day (6AM-8PM)
5,2,11,0,6,41.852905207,-87.627981752,1,3,131,33,1,0,ASSAULT,1,-3.2015066,0.7069939,Night (8PM-6AM)
3,5,3,1,5,41.854784611,-87.630152473,1,11,131,34,0,0,BURGLARY,1,-4.2393928,8.44889,Night (8PM-6AM)
7,0,6,0,6,41.801231471,-87.674811629,9,16,932,61,0,0,ASSAULT,0,-5.3264318,-3.949154,Day (6AM-8PM)
0,6,7,1,3,41.801021051,-87.624248995,2,3,225,40,0,0,THEFT,1,-2.9588397,10.001228,Night (8PM-6AM)
15,2,7,0,6,41.893936034,-87.624232231,18,42,1834,8,0,0,BATTERY,0,6.069741,-1.5378312,Day (6AM-8PM)
5,1,2,0,3,41.870146835,-87.666482703,12,28,1231,28,0,0,CRIMINAL DAMAGE,1,4.0764146,-8.686177,Night (8PM-6AM)
9,6,2,1,2,41.885702079,-87.642031644,1,34,121,28,0,0,PUBLIC PEACE VIOLATION,0,-2.0544019,7.956964,Day (6AM-8PM)
15,6,1,1,2,41.785088772,-87.612071602,3,20,313,42,1,0,PUBLIC PEACE VIOLATION,0,-2.2854388,5.2497416,Day (6AM-8PM)
9,4,3,0,3,41.783979129,-87.674027546,7,16,714,67,0,0,THEFT,0,-2.7299688,-7.99861,Day (6AM-8PM)
13,5,8,1,3,41.941668147,-87.716252081,17,35,1732,21,0,0,THEFT,0,6.1316,10.657272,Day (6AM-8PM)
5,6,7,1,3,41.779707927,-87.609565457,3,20,312,42,0,0,CRIMINAL DAMAGE,1,-3.27526,10.360691,Night (8PM-6AM)
21,6,12,1,5,41.910446632,-87.753552071,25,37,2533,25,0,0,BURGLARY,1,8.342728,4.966376,Night (8PM-6AM)
14,3,3,0,6,41.87851302,-87.766424778,15,29,1513,25,0,0,BATTERY,0,3.8638122,-4.5607677,Day (6AM-8PM)
0,2,12,0,3,41.825186681,-87.612274798,2,4,212,35,0,0,DECEPTIVE PRACTICE,1,-9.01944,-6.8431087,Night (8PM-6AM)
23,6,8,1,2,41.991395865,-87.65542649,24,48,2433,77,0,0,OTHER OFFENSE,1,7.2521787,4.1882076,Night (8PM-6AM)
10,5,3,1,3,41.874215036,-87.631683611,1,34,123,32,0,0,CRIMINAL DAMAGE,0,-2.0689292,7.958114,Day (6AM-8PM)
1,6,9,1,5,42.005423648,-87.667529618,24,49,2432,1,0,0,MOTOR VEHICLE THEFT,1,7.2187467,6.9811397,Night (8PM-6AM)
0,2,5,0,3,41.95576687,-87.702425049,17,33,1724,16,0,0,THEFT,1,5.3818917,-6.589072,Night (8PM-6AM)
4,4,5,0,3,41.96394163,-87.666454157,19,47,1912,3,0,0,THEFT,1,8.584156,-4.0866723,Night (8PM-6AM)
18,4,6,0,3,41.838809425,-87.655109057,9,11,913,60,0,0,DECEPTIVE PRACTICE,0,-1.6661075,-9.564689,Day (6AM-8PM)
21,0,10,0,6,41.795830016,-87.645195004,9,16,934,61,0,0,BATTERY,1,-5.4424667,-1.7140725,Night (8PM-6AM)
12,3,5,0,3,41.945154656,-87.778913379,16,30,1633,17,0,0,DECEPTIVE PRACTICE,0,6.5543656,-7.8056226,Day (6AM-8PM)
12,4,6,0,3,41.941762957,-87.721147108,17,30,1732,21,0,0,DECEPTIVE PRACTICE,0,6.6316094,-7.668122,Day (6AM-8PM)
23,0,6,0,4,41.854564542,-87.712421035,10,24,1024,29,1,0,NARCOTICS,1,2.099595,-1.5474535,Night (8PM-6AM)
12,2,9,0,3,41.921904892,-87.642636783,18,43,1812,7,0,0,THEFT,0,9.693162,-6.0026984,Day (6AM-8PM)
9,2,8,0,6,41.654371395,-87.603801933,5,10,533,54,0,1,BATTERY,0,-10.869433,2.769926,Day (6AM-8PM)
23,6,11,1,3,41.786689088,-87.617399787,2,20,232,40,0,0,THEFT,1,-1.3811678,12.624661,Night (8PM-6AM)
16,0,12,0,6,41.932764556,-87.79099423,25,36,2511,18,0,1,BATTERY,0,7.098876,2.700873,Day (6AM-8PM)
21,0,7,0,3,41.853180168,-87.669507318,12,25,1234,31,0,0,THEFT,1,4.219389,-12.177435,Night (8PM-6AM)
7,5,5,1,4,41.765331244,-87.636302184,7,6,732,68,1,0,NARCOTICS,0,-1.6645036,5.1140637,Day (6AM-8PM)
10,1,5,0,3,41.866389063,-87.707276938,11,24,1134,29,1,0,THEFT,0,2.9175456,-0.9338269,Day (6AM-8PM)
8,1,3,0,2,41.754270987,-87.64482916,6,17,621,71,1,1,OTHER OFFENSE,0,-0.92684543,0.86781204,Day (6AM-8PM)
20,0,8,0,2,41.860234046,-87.71036919,10,24,1021,29,1,0,OTHER OFFENSE,1,1.7207733,-1.0018859,Night (8PM-6AM)
0,0,6,0,3,41.79318416,-87.725918418,8,13,813,62,0,0,DECEPTIVE PRACTICE,1,-2.9996047,-6.1172156,Night (8PM-6AM)
13,4,1,0,3,41.946966599,-87.752967648,16,30,1634,15,0,0,DECEPTIVE PRACTICE,0,6.0759335,-7.8841667,Day (6AM-8PM)
0,4,1,0,2,41.750682777,-87.613699222,6,6,624,44,0,0,OTHER OFFENSE,1,-6.4580364,-6.5965524,Night (8PM-6AM)
15,3,3,0,6,41.980038087,-87.770251164,16,45,1622,11,0,0,ASSAULT,0,4.6600337,-4.273572,Day (6AM-8PM)
12,3,5,0,3,41.909354711,-87.767360647,25,29,2531,25,0,0,CRIMINAL DAMAGE,0,13.199076,1.5875391,Day (6AM-8PM)
3,4,7,0,6,41.758995142,-87.585743728,3,8,324,43,0,0,ASSAULT,1,-9.985769,-4.5664797,Night (8PM-6AM)
6,3,9,0,6,41.799197912,-87.587271736,2,5,234,41,0,0,BATTERY,0,-10.632137,-3.9727314,Day (6AM-8PM)
21,0,4,0,5,41.859790742,-87.654891065,12,25,1232,28,0,0,MOTOR VEHICLE THEFT,1,0.73440975,-4.3486567,Night (8PM-6AM)
7,5,10,1,3,41.71902307,-87.620528559,5,9,511,49,0,0,THEFT,0,-3.2147896,11.855936,Day (6AM-8PM)
12,0,1,0,4,41.953783081,-87.915105451,16,41,1654,76,1,0,NARCOTICS,0,5.0572095,2.6069837,Day (6AM-8PM)
15,0,4,0,3,41.824547102,-87.633095702,9,3,915,34,0,0,CRIMINAL DAMAGE,0,0.39016277,-12.007219,Day (6AM-8PM)
20,5,12,1,3,41.803300617,-87.746706804,8,22,814,56,0,0,THEFT,1,-6.2610297,12.890813,Night (8PM-6AM)
22,3,1,0,7,41.780048569,-87.621037369,3,20,312,69,0,0,ROBBERY,1,-6.4139147,-1.5085605,Night (8PM-6AM)
17,2,2,0,5,41.819492979,-87.624727611,2,3,213,38,0,0,MOTOR VEHICLE THEFT,0,-11.118448,-1.5293834,Day (6AM-8PM)
22,5,1,1,3,41.891198255,-87.646515544,12,27,1214,24,0,0,THEFT,1,4.0433793,13.477768,Night (8PM-6AM)
19,1,9,0,3,41.963070794,-87.655984213,19,46,1913,3,0,0,THEFT,0,10.608385,-6.061701,Day (6AM-8PM)
19,4,3,0,3,41.780439401,-87.603727666,3,20,313,42,1,0,CRIMINAL TRESPASS,0,-2.730057,0.23184396,Day (6AM-8PM)
21,6,9,1,6,41.897821462,-87.653199418,12,27,1213,24,0,0,BATTERY,1,2.0779262,7.777891,Night (8PM-6AM)
11,4,1,0,3,41.721938553,-87.578990155,4,7,431,51,0,0,THEFT,0,-5.8071227,-7.969526,Day (6AM-8PM)
7,0,6,0,7,41.750438473,-87.601524202,6,8,624,44,0,0,ROBBERY,0,-8.755607,-3.5062115,Day (6AM-8PM)
0,3,5,0,2,41.814677228,-87.626581855,2,3,215,38,0,0,OTHER OFFENSE,1,-8.044147,-6.694155,Night (8PM-6AM)
12,5,12,1,3,41.889582108,-87.626649232,18,42,1834,8,0,0,CRIMINAL DAMAGE,0,7.8016763,9.767697,Day (6AM-8PM)
18,5,4,1,2,41.786172151,-87.674085745,7,16,714,67,0,0,OTHER OFFENSE,0,-5.216156,12.065223,Day (6AM-8PM)
13,5,6,1,2,41.701245544,-87.628121949,5,9,512,49,1,0,OTHER OFFENSE,0,-2.097949,5.3136635,Day (6AM-8PM)
13,6,6,1,3,41.736259984,-87.628068782,6,21,622,44,0,0,THEFT,0,-3.1520302,11.922896,Day (6AM-8PM)
1,0,12,0,6,41.844509872,-87.639135507,9,11,914,60,1,1,BATTERY,1,-1.0625716,1.6398743,Night (8PM-6AM)
21,1,11,0,5,42.008899429,-87.678789409,24,49,2424,1,0,0,MOTOR VEHICLE THEFT,1,6.20519,-1.1037595,Night (8PM-6AM)
16,5,11,1,3,41.994940235,-87.688574301,24,50,2413,2,0,0,THEFT,0,7.7394643,9.368775,Day (6AM-8PM)
20,2,10,0,3,41.907019535,-87.649402448,18,27,1822,8,0,0,CRIMINAL DAMAGE,1,10.391054,-7.7536855,Night (8PM-6AM)
13,1,1,0,6,41.779492755,-87.605912536,3,20,312,42,0,0,ASSAULT,0,-9.814757,-1.1372298,Day (6AM-8PM)
3,1,7,0,5,41.927739992,-87.651970357,19,43,1935,7,0,0,BURGLARY,1,6.61826,-3.1202242,Night (8PM-6AM)
3,4,4,0,5,41.736438347,-87.618738565,6,6,632,44,0,0,WEAPONS VIOLATION,1,-8.773313,-3.8746808,Night (8PM-6AM)
15,2,4,0,3,41.930906002,-87.644017035,19,43,1935,7,1,0,THEFT,0,3.826508,0.856366,Day (6AM-8PM)
16,0,7,0,5,41.943320146,-87.670462432,19,47,1922,6,0,0,BURGLARY,0,6.1197433,-1.6157484,Day (6AM-8PM)
14,1,6,0,5,41.757993449,-87.560033599,4,7,421,43,0,0,BURGLARY,0,-9.373689,-1.9559853,Day (6AM-8PM)
13,0,4,0,4,41.7604789,-87.655960175,7,17,734,67,1,0,NARCOTICS,0,-1.4834247,-1.1914418,Day (6AM-8PM)
1,5,4,1,6,41.925072551,-87.700886541,14,1,1414,22,0,0,BATTERY,1,1.6424184,11.135468,Night (8PM-6AM)
8,1,10,0,6,41.884231489,-87.696669693,12,27,1222,27,0,1,ASSAULT,0,9.595567,0.94210213,Day (6AM-8PM)
3,0,10,0,6,41.727650121,-87.555624209,4,7,423,48,0,0,ASSAULT,1,-9.962781,-4.50018,Night (8PM-6AM)
1,6,3,1,6,41.852692376,-87.643088278,12,25,1235,31,0,0,BATTERY,1,2.8764575,9.915824,Night (8PM-6AM)
6,6,7,1,2,41.9764212,-87.904976266,16,41,1652,76,1,0,CONCEALED CARRY LICENSE VIOLATION,0,5.0377874,3.1883044,Day (6AM-8PM)
15,0,4,0,5,41.904974946,-87.714188373,14,26,1422,23,0,0,MOTOR VEHICLE THEFT,0,2.2708254,-5.148825,Day (6AM-8PM)
0,1,7,0,2,41.917601195,-87.749827767,25,26,2522,19,0,0,OTHER OFFENSE,1,12.422133,0.8837425,Night (8PM-6AM)
0,3,3,0,6,41.743935565,-87.606885657,6,6,631,44,0,1,BATTERY,1,-10.850205,1.296541,Night (8PM-6AM)
21,2,3,0,6,41.809541928,-87.605800095,2,4,221,39,0,0,ASSAULT,1,-10.96212,-1.0060993,Night (8PM-6AM)
17,4,1,0,5,41.829750417,-87.685017033,9,12,911,59,1,0,WEAPONS VIOLATION,0,-1.559988,-1.7055346,Day (6AM-8PM)
12,0,5,0,3,41.861105328,-87.649814857,12,25,1232,28,0,0,THEFT,0,4.1315203,-10.25434,Day (6AM-8PM)
3,4,5,0,5,41.996679116,-87.748340757,16,39,1621,12,0,0,BURGLARY,1,5.293393,-5.2419686,Night (8PM-6AM)
9,2,4,0,6,41.865313504,-87.73248688,10,24,1011,29,0,1,BATTERY,0,9.419921,1.6394968,Day (6AM-8PM)
19,1,11,0,6,41.80062644,-87.590467932,2,4,234,41,1,1,BATTERY,0,-1.8537365,2.0413408,Day (6AM-8PM)
0,3,12,0,3,41.762903213,-87.634605726,7,6,731,69,0,0,THEFT,1,-4.406125,-5.987397,Night (8PM-6AM)
15,3,10,0,7,41.942000706,-87.719931871,17,30,1732,21,0,0,ROBBERY,0,4.383516,-3.2209,Day (6AM-8PM)
9,4,9,0,3,41.886169843,-87.620686081,1,42,114,32,1,0,CRIMINAL TRESPASS,0,-4.830833,1.1695635,Day (6AM-8PM)
20,0,12,0,3,41.924673521,-87.711230943,14,35,1413,22,1,0,THEFT,1,1.4644163,-0.18808724,Night (8PM-6AM)
23,3,1,0,6,41.750331952,-87.66511863,6,17,611,71,0,0,BATTERY,1,-5.924442,-1.444099,Night (8PM-6AM)
12,0,6,0,3,41.931028833,-87.78378017,25,30,2511,19,0,0,CRIMINAL DAMAGE,0,13.302108,1.0627699,Day (6AM-8PM)
19,0,1,0,3,41.750490827,-87.654302474,6,17,612,71,0,0,THEFT,0,-2.8598673,-9.566575,Day (6AM-8PM)
20,1,5,0,3,41.998129171,-87.666038464,24,49,2432,1,0,0,THEFT,1,9.391174,-1.5785279,Night (8PM-6AM)
23,0,1,0,6,41.816721389,-87.694462699,9,12,921,58,1,1,BATTERY,1,-1.0288233,1.8110025,Night (8PM-6AM)
0,5,3,1,6,41.698783722,-87.706711823,22,19,2211,74,0,1,BATTERY,1,-3.7658787,3.6541245,Night (8PM-6AM)
0,4,3,0,3,41.765097091,-87.592736347,3,8,324,43,0,0,THEFT,1,-6.764551,-6.59068,Night (8PM-6AM)
0,3,5,0,3,41.782932485,-87.61569264,3,20,313,42,0,1,CRIMINAL DAMAGE,1,-8.135095,1.645179,Night (8PM-6AM)
16,5,5,1,6,41.945985449,-87.655536525,19,44,1924,6,0,0,BATTERY,0,5.9056373,7.366639,Day (6AM-8PM)
5,2,9,0,3,41.941244775,-87.772265001,16,30,1633,15,0,0,CRIMINAL DAMAGE,1,6.114525,-6.4871535,Night (8PM-6AM)
8,1,4,0,6,41.916520353,-87.638028644,18,43,1814,7,0,0,ASSAULT,0,6.9003143,-2.2454646,Day (6AM-8PM)
20,3,1,0,6,41.825868745,-87.675142584,9,12,912,59,0,0,ASSAULT,1,-4.420622,-2.3036525,Night (8PM-6AM)
17,0,11,0,7,41.758220635,-87.592001757,4,8,411,43,0,0,ROBBERY,0,-10.205496,-2.2398653,Day (6AM-8PM)
14,0,9,0,3,41.967618619,-87.658896113,19,46,1913,3,0,0,THEFT,0,9.938464,-5.703408,Day (6AM-8PM)
15,2,8,0,2,41.72023894,-87.644397693,22,21,2223,73,0,0,OTHER OFFENSE,0,-7.3299494,4.905737,Day (6AM-8PM)
12,1,5,0,3,41.705965755,-87.71688151,22,19,2211,74,0,0,THEFT,0,-6.9034443,4.635407,Day (6AM-8PM)
18,1,7,0,7,41.878308641,-87.699508182,11,27,1124,27,0,0,ROBBERY,0,1.457491,-4.095594,Day (6AM-8PM)
19,1,6,0,6,41.855190551,-87.623871195,1,3,132,33,0,1,BATTERY,0,-12.754073,1.4627091,Day (6AM-8PM)
6,5,3,1,5,41.750515331,-87.601526994,6,8,624,44,0,0,MOTOR VEHICLE THEFT,0,-5.397671,8.244981,Day (6AM-8PM)
14,3,5,0,3,41.952460943,-87.669481754,19,47,1922,6,0,0,DECEPTIVE PRACTICE,0,10.5702715,-4.1794205,Day (6AM-8PM)
1,5,2,1,3,41.877031795,-87.699865959,11,27,1124,27,0,0,CRIMINAL DAMAGE,1,2.947036,12.150927,Night (8PM-6AM)
9,4,10,0,6,41.744991196,-87.717614993,8,18,834,70,0,0,BATTERY,0,-4.6879244,-3.386657,Day (6AM-8PM)
13,2,2,0,6,41.856042416,-87.718815813,10,24,1014,29,0,1,ASSAULT,0,9.548901,1.9610409,Day (6AM-8PM)
19,0,7,0,4,41.853487475,-87.72551337,10,24,1012,29,1,0,NARCOTICS,0,1.8740013,-1.2784811,Day (6AM-8PM)
9,4,11,0,3,41.925003169,-87.648141083,18,43,1812,7,0,0,DECEPTIVE PRACTICE,0,9.11033,-6.083269,Day (6AM-8PM)
20,3,7,0,6,41.97008868,-87.762690091,16,45,1623,11,0,0,ASSAULT,1,4.5800796,-3.3191211,Night (8PM-6AM)
18,0,3,0,3,41.883183998,-87.655572726,12,34,1224,28,0,0,THEFT,0,5.0971417,-10.992611,Day (6AM-8PM)
1,2,7,0,6,41.870053989,-87.706517889,11,24,1134,27,0,1,ASSAULT,1,9.210058,0.87776196,Night (8PM-6AM)
15,4,1,0,5,41.828596275,-87.621710259,2,3,212,35,0,0,MOTOR VEHICLE THEFT,0,-11.165908,-1.6244692,Day (6AM-8PM)
16,6,8,1,6,41.867976794,-87.620451283,1,4,114,32,0,0,BATTERY,0,-3.7678244,7.048671,Day (6AM-8PM)
0,4,7,0,2,42.016362298,-87.690208961,24,50,2411,2,0,0,OTHER OFFENSE,1,8.403561,-2.935342,Night (8PM-6AM)
5,1,12,0,3,41.920992207,-87.768312383,25,36,2515,19,0,0,CRIMINAL DAMAGE,1,12.916813,0.15571064,Night (8PM-6AM)
12,3,10,0,5,41.766341606,-87.643197225,7,6,732,68,1,0,WEAPONS VIOLATION,0,-1.6037719,-1.0933568,Day (6AM-8PM)
19,3,6,0,2,41.691413679,-87.668826246,22,19,2212,75,1,0,INTERFERENCE WITH PUBLIC OFFICER,0,-3.4217267,2.232564,Day (6AM-8PM)
10,0,11,0,3,41.67917017,-87.63713025,5,21,524,53,0,0,CRIMINAL DAMAGE,0,-3.615167,-9.507459,Day (6AM-8PM)
12,3,12,0,2,41.970946126,-87.72810469,17,39,1712,14,0,1,OTHER OFFENSE,0,6.0556073,1.0165555,Day (6AM-8PM)
16,5,10,1,2,41.720410916,-87.55242948,4,10,431,51,0,1,OTHER OFFENSE,0,-0.12750936,5.663448,Day (6AM-8PM)
19,3,5,0,3,41.803201891,-87.72198373,8,14,821,57,0,0,CRIMINAL DAMAGE,0,-1.4249856,-8.91421,Day (6AM-8PM)
16,5,4,1,6,41.88295859,-87.658303592,12,27,1224,28,0,0,BATTERY,0,2.3731434,8.807291,Day (6AM-8PM)
19,4,9,0,2,41.886337546,-87.757732684,15,37,1523,25,0,1,OTHER OFFENSE,0,5.741741,0.9281214,Day (6AM-8PM)
11,6,2,1,6,41.751399995,-87.55288955,4,7,422,46,0,0,ASSAULT,0,-5.1130295,7.2314005,Day (6AM-8PM)
8,3,5,0,3,41.713517871,-87.646652374,22,21,2232,73,0,0,THEFT,0,-6.6891413,4.6496563,Day (6AM-8PM)
22,5,11,1,3,41.884964505,-87.756456004,15,37,1523,25,0,1,CRIMINAL DAMAGE,1,4.9887342,5.660998,Night (8PM-6AM)
9,4,4,0,3,41.698888921,-87.700368624,22,19,2211,74,0,0,CRIMINAL DAMAGE,0,-6.6794057,4.589362,Day (6AM-8PM)
17,0,5,0,5,41.938010712,-87.733980795,25,31,2523,21,1,0,WEAPONS VIOLATION,0,3.0282326,2.3166423,Day (6AM-8PM)
18,2,7,0,5,41.761002844,-87.623201639,3,6,323,69,0,0,BURGLARY,0,-7.424005,-1.0136335,Day (6AM-8PM)
1,3,3,0,6,41.875165431,-87.733547562,11,28,1131,26,0,1,BATTERY,1,9.039199,1.2890933,Night (8PM-6AM)
6,1,11,0,6,41.755981976,-87.552339266,4,7,421,43,0,0,BATTERY,0,-10.099927,-4.1924524,Day (6AM-8PM)
0,4,2,0,6,41.886127716,-87.626301698,1,42,111,32,0,0,BATTERY,1,-2.5795712,-4.201654,Night (8PM-6AM)
15,4,7,0,6,41.935441154,-87.725445154,25,31,2523,21,1,1,ASSAULT,0,1.0797815,1.6632922,Day (6AM-8PM)
14,5,9,1,3,41.744873522,-87.605057557,6,6,631,44,0,0,THEFT,0,-2.46833,12.50368,Day (6AM-8PM)
17,0,3,0,7,41.862491727,-87.70718647,10,24,1022,29,0,0,ARSON,0,1.2284416,-5.2435055,Day (6AM-8PM)
22,6,7,1,6,41.753496107,-87.650180812,6,17,612,71,0,0,ASSAULT,1,-7.8976917,6.791803,Night (8PM-6AM)
0,3,1,0,5,41.786235362,-87.647383984,7,16,712,68,0,0,WEAPONS VIOLATION,1,-6.104861,-4.295229,Night (8PM-6AM)
19,2,10,0,3,41.868876048,-87.719607108,11,24,1133,29,1,0,THEFT,0,1.4313416,-0.7339095,Day (6AM-8PM)
17,3,8,0,3,41.77783091,-87.773112387,8,13,812,64,0,0,THEFT,0,-0.9503346,-9.519107,Day (6AM-8PM)
20,3,6,0,5,41.863419512,-87.71533469,10,24,1011,29,0,0,MOTOR VEHICLE THEFT,1,0.9829809,-4.21827,Night (8PM-6AM)
11,6,3,1,3,41.993228887,-87.689735615,24,40,2413,2,0,0,THEFT,0,9.632656,8.119405,Day (6AM-8PM)
10,0,3,0,3,41.938644024,-87.786070759,16,36,1633,17,0,0,THEFT,0,6.3995132,-7.4983463,Day (6AM-8PM)
23,2,3,0,6,41.764265349,-87.651668397,7,17,733,68,1,1,BATTERY,1,-1.2402881,1.8663965,Night (8PM-6AM)
18,3,5,0,3,41.752696688,-87.584435185,4,8,411,43,0,0,CRIMINAL DAMAGE,0,-7.0588627,-10.821744,Day (6AM-8PM)
