Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo
41.767869386,-87.587308588,0,BATTERY,5,0,7
41.79558748,-87.622489932,0,THEFT,2,0,3
41.747003244,-87.585428473,0,THEFT,5,0,7
41.875908694,-87.70273008,0,BURGLARY,1,0,1
41.826118042,-87.649236867,0,DECEPTIVE PRACTICE,2,0,3
41.921009356,-87.635676041,0,THEFT,0,0,2
41.750411667,-87.629295485,1,ASSAULT,6,0,3
41.760664117,-87.672210043,0,WEAPONS VIOLATION,7,0,0
41.750490827,-87.654302474,1,THEFT,6,0,5
41.894302232,-87.718717316,1,NARCOTICS,1,0,1
41.899945921,-87.627798561,0,OTHER OFFENSE,0,0,6
41.988380859,-87.672040289,0,THEFT,4,0,2
41.912768082,-87.70852496,0,WEAPONS VIOLATION,1,0,1
41.813182177,-87.606012011,0,CRIMINAL DAMAGE,2,0,3
41.97397403,-87.659803597,1,DECEPTIVE PRACTICE,4,0,2
41.682305087,-87.660313378,0,MOTOR VEHICLE THEFT,6,0,5
41.891012068,-87.637016229,0,CRIMINAL DAMAGE,0,0,6
41.800853616,-87.624243506,0,OTHER OFFENSE,2,0,3
41.760796235,-87.567125234,1,OTHER OFFENSE,5,0,7
41.876614821,-87.651030247,0,BATTERY,0,0,6
41.709045633,-87.681700936,0,ASSAULT,6,0,5
41.991387838,-87.658255326,0,CRIMINAL DAMAGE,4,0,2
41.781260679,-87.622226547,0,MOTOR VEHICLE THEFT,2,0,3
41.944274307,-87.789933643,0,CRIMINAL DAMAGE,3,0,4
41.945238279,-87.712670479,1,THEFT,4,0,1
41.884498104,-87.774799915,0,THEFT,3,0,1
41.979498742,-87.839052959,0,CRIMINAL DAMAGE,3,0,4
41.891990384,-87.611461502,0,BATTERY,0,0,6
41.930286342,-87.64364886,0,THEFT,0,0,2
41.756121715,-87.576083135,0,BATTERY,5,0,7
41.998068476,-87.700881646,0,ASSAULT,4,0,2
41.908832042,-87.767104428,0,ASSAULT,3,0,1
41.967929496,-87.649288171,0,THEFT,4,0,2
41.864096311,-87.714124026,0,BATTERY,1,0,1
41.750782715,-87.625813624,1,OFFENSE INVOLVING CHILDREN,2,0,3
41.752865122,-87.563825944,0,OTHER OFFENSE,5,0,7
41.892217347,-87.751520626,0,CRIMINAL DAMAGE,1,0,1
41.777233716,-87.661719494,0,BATTERY,7,0,0
41.845805669,-87.707514354,0,DECEPTIVE PRACTICE,1,0,1
41.847565598,-87.645749253,0,ROBBERY,0,0,6
41.758420277,-87.554966924,1,ASSAULT,5,0,7
41.989243623,-87.665119726,0,BATTERY,4,0,2
41.872575513,-87.703427415,0,BATTERY,1,0,1
41.88394013,-87.625341638,0,DECEPTIVE PRACTICE,0,0,6
41.768601736,-87.660581519,1,WEAPONS VIOLATION,6,0,0
41.882860137,-87.699786359,1,ASSAULT,1,0,1
41.749402954,-87.636694398,0,BATTERY,6,0,3
41.75702248,-87.558073456,1,NARCOTICS,5,0,7
41.89335419,-87.657441208,0,BATTERY,0,0,6
41.804108351,-87.658413013,0,ASSAULT,2,0,0
41.868541914,-87.639235361,0,THEFT,0,0,6
41.953643409,-87.72801475,1,THEFT,1,0,1
41.874576918,-87.696119286,0,MOTOR VEHICLE THEFT,1,0,1
41.884574472,-87.734935853,0,CRIMINAL DAMAGE,1,0,1
41.880681774,-87.729434603,1,LIQUOR LAW VIOLATION,1,0,1
41.841904764,-87.629533842,1,BATTERY,0,0,3
42.007051552,-87.670003586,0,CRIMINAL DAMAGE,4,0,2
41.854271374,-87.624784323,0,MOTOR VEHICLE THEFT,0,0,3
41.882380888,-87.666517086,0,BATTERY,0,0,6
41.8829946,-87.656030087,0,DECEPTIVE PRACTICE,0,0,6
41.908112867,-87.774347979,0,THEFT,3,0,4
42.01255665,-87.679134601,0,BATTERY,4,0,2
41.736259984,-87.628068782,0,THEFT,6,0,5
41.961099303,-87.74756329,0,MOTOR VEHICLE THEFT,3,0,4
41.873100892,-87.722966681,1,NARCOTICS,1,0,1
41.845715197,-87.713603976,0,CRIMINAL DAMAGE,1,0,1
41.756845413,-87.683028166,0,MOTOR VEHICLE THEFT,7,0,0
41.94219754,-87.688249516,0,BATTERY,4,0,2
41.772983098,-87.614601119,1,OTHER OFFENSE,2,0,3
41.786553945,-87.643757844,0,BATTERY,2,0,0
41.887632228,-87.615352022,0,MOTOR VEHICLE THEFT,0,0,6
41.775873548,-87.703065743,0,THEFT,7,0,0
41.917112819,-87.730718936,0,MOTOR VEHICLE THEFT,1,0,1
41.658444948,-87.644427265,0,THEFT,6,0,5
41.762094865,-87.689290572,0,BATTERY,7,0,0
41.861105328,-87.649814857,0,THEFT,0,0,6
41.734977308,-87.559672252,0,WEAPONS VIOLATION,5,0,7
41.812713636,-87.603963101,0,THEFT,2,0,3
41.890222244,-87.765215781,1,NARCOTICS,3,0,1
41.804164718,-87.656332807,0,CRIMINAL DAMAGE,2,0,0
41.852351309,-87.634789274,1,ROBBERY,0,0,3
41.726219145,-87.567294437,0,BATTERY,5,0,7
41.983648896,-87.716222029,0,BATTERY,4,0,1
41.845435237,-87.713595667,0,MOTOR VEHICLE THEFT,1,0,1
41.9084987,-87.759657059,0,ASSAULT,3,0,1
41.837954218,-87.608109527,1,WEAPONS VIOLATION,2,0,3
41.944283142,-87.667578003,0,CRIMINAL DAMAGE,4,0,2
41.945018949,-87.762421144,0,MOTOR VEHICLE THEFT,3,0,4
41.880775433,-87.627029031,0,DECEPTIVE PRACTICE,0,0,6
41.730966333,-87.57800162,0,OTHER OFFENSE,5,0,7
41.895978014,-87.624275756,1,THEFT,0,0,6
41.80606126,-87.717327703,0,THEFT,7,0,0
41.773281284,-87.645835669,1,WEAPONS VIOLATION,2,0,0
41.994913946,-87.881937669,0,BATTERY,3,1,4
41.996455347,-87.785870041,0,THEFT,3,0,4
41.750831468,-87.562578581,0,ASSAULT,5,0,7
41.774407354,-87.604576903,0,OTHER OFFENSE,2,0,3
41.866629895,-87.684901553,0,CRIMINAL TRESPASS,1,0,1
41.883500187,-87.627876698,1,THEFT,0,0,6
41.967337108,-87.718221711,0,ASSAULT,4,0,1
41.77662977,-87.667815322,0,ROBBERY,7,0,0
41.754592961,-87.741528537,1,THEFT,7,0,0
41.866389063,-87.707276938,1,THEFT,1,0,1
41.875457766,-87.710111215,0,BURGLARY,1,0,1
41.879693675,-87.693916622,0,KIDNAPPING,1,0,1
41.755867916,-87.607773645,0,OTHER OFFENSE,2,0,3
41.980554579,-87.657928425,0,OTHER OFFENSE,4,0,2
41.770838649,-87.591112323,0,BATTERY,5,0,7
41.885393253,-87.663547848,0,CRIMINAL DAMAGE,0,0,6
41.865587185,-87.717835973,0,MOTOR VEHICLE THEFT,1,0,1
41.845085249,-87.618848403,0,BATTERY,0,0,3
41.938527154,-87.812873144,0,MOTOR VEHICLE THEFT,3,0,4
41.743352355,-87.546655144,1,ROBBERY,5,0,7
41.976290414,-87.905227221,0,PUBLIC PEACE VIOLATION,3,1,4
41.704452844,-87.645188793,0,THEFT,6,0,5
41.889202315,-87.617611457,0,BATTERY,0,0,6
41.716389299,-87.680707408,0,CRIMINAL DAMAGE,6,0,5
41.926526344,-87.637666445,0,CRIMINAL DAMAGE,0,0,2
41.784669227,-87.722926147,1,ASSAULT,7,0,0
41.895530962,-87.708924395,0,ASSAULT,1,0,1
41.686265513,-87.619879809,0,CRIMINAL DAMAGE,6,0,5
41.801127015,-87.7515385,0,BURGLARY,7,0,0
41.895877613,-87.706566627,0,THEFT,1,0,1
41.911957717,-87.70485527,0,MOTOR VEHICLE THEFT,1,0,1
41.764918291,-87.585891235,1,OTHER OFFENSE,5,0,7
41.804379051,-87.584732228,0,CRIMINAL DAMAGE,2,0,3
41.737203218,-87.64973064,0,CRIMINAL DAMAGE,6,0,5
41.667101687,-87.623407351,0,MOTOR VEHICLE THEFT,6,0,5
41.904786156,-87.69326957,0,CRIMINAL DAMAGE,1,0,2
41.74315418,-87.617938579,0,BATTERY,6,0,3
41.779020271,-87.699892895,1,NARCOTICS,7,0,0
41.721536545,-87.637489981,1,CRIMINAL DAMAGE,6,0,5
41.898931322,-87.669819749,0,MOTOR VEHICLE THEFT,0,0,2
41.798459539,-87.687830033,0,OFFENSE INVOLVING CHILDREN,7,0,0
41.874363279,-87.643013039,0,BATTERY,0,0,6
41.931906948,-87.639346284,0,BURGLARY,0,0,2
41.939536922,-87.734587663,1,MOTOR VEHICLE THEFT,1,0,1
41.91739089,-87.707796462,0,THEFT,1,0,1
41.90025783,-87.690262326,0,ASSAULT,1,0,2
41.899434622,-87.728662887,0,MOTOR VEHICLE THEFT,1,0,1
41.684447628,-87.65550986,0,THEFT,6,0,5
41.9764212,-87.904976266,0,BATTERY,3,1,4
41.724111025,-87.570521102,0,MOTOR VEHICLE THEFT,5,0,7
41.893560332,-87.634120048,0,THEFT,0,0,6
41.746911389,-87.601421344,0,THEFT,5,0,3
41.860095069,-87.717675728,1,NARCOTICS,1,0,1
41.72204345,-87.569941151,1,BATTERY,5,0,7
41.781217101,-87.742383729,0,MOTOR VEHICLE THEFT,7,0,0
41.727590123,-87.585023579,0,THEFT,5,0,7
41.816569249,-87.621003344,1,WEAPONS VIOLATION,2,0,3
41.852731587,-87.701390474,0,OTHER OFFENSE,1,0,1
41.963069977,-87.729094773,0,DECEPTIVE PRACTICE,3,0,1
41.750772111,-87.624538423,1,THEFT,2,0,3
41.878092571,-87.749331743,0,BATTERY,1,0,1
41.76677448,-87.566478603,0,BATTERY,5,0,7
41.796112366,-87.58543354,0,MOTOR VEHICLE THEFT,2,0,3
41.808550601,-87.59196463,0,ASSAULT,2,0,3
41.880362084,-87.755847438,0,THEFT,1,0,1
41.98394575,-87.775292456,0,CRIMINAL DAMAGE,3,0,4
41.914400281,-87.73257781,0,DECEPTIVE PRACTICE,1,0,1
41.885684754,-87.749644536,0,CRIMINAL DAMAGE,1,0,1
41.914413176,-87.761437455,0,CRIMINAL DAMAGE,3,0,1
41.772991365,-87.68958117,0,ASSAULT,7,0,0
41.752519908,-87.606477362,0,CRIMINAL DAMAGE,2,0,3
41.893718833,-87.707241505,0,BATTERY,1,0,1
41.892252075,-87.677983704,0,THEFT,0,0,1
41.804020794,-87.672142292,0,BATTERY,7,0,0
41.896679194,-87.662416175,0,MOTOR VEHICLE THEFT,0,0,6
41.867234401,-87.641301791,0,DECEPTIVE PRACTICE,0,0,6
41.903927738,-87.629576757,1,WEAPONS VIOLATION,0,0,6
41.782321901,-87.721199485,0,ASSAULT,7,0,0
41.891694878,-87.626155832,0,THEFT,0,0,6
41.850587211,-87.734474598,0,BATTERY,1,0,1
41.895774559,-87.621552652,0,DECEPTIVE PRACTICE,0,0,6
41.895680694,-87.77082014,1,CRIMINAL DAMAGE,3,0,1
41.807161228,-87.603846356,0,THEFT,2,0,3
41.667503644,-87.622282981,0,THEFT,6,0,5
41.931653332,-87.737333161,0,THEFT,1,0,1
41.677380441,-87.629850423,1,OTHER OFFENSE,6,0,5
41.877822179,-87.655181405,0,THEFT,0,0,6
41.876701895,-87.751624656,0,BATTERY,1,0,1
41.90416925,-87.628685126,0,THEFT,0,0,6
41.847436605,-87.681032474,0,THEFT,1,0,1
41.772542303,-87.58384145,0,BATTERY,5,0,7
41.899898549,-87.661071135,0,BATTERY,0,0,2
41.898175531,-87.636277251,0,CRIMINAL SEXUAL ASSAULT,0,0,6
41.735905363,-87.636968516,0,BATTERY,6,0,5
41.900181244,-87.627241312,0,THEFT,0,0,6
41.739727015,-87.604910522,1,THEFT,5,0,3
41.692825852,-87.5294657,0,OTHER OFFENSE,5,0,7
41.915096455,-87.746742292,0,BATTERY,3,0,1
41.853994247,-87.72482217,1,NARCOTICS,1,0,1
41.968559562,-87.695326921,0,BATTERY,4,0,2
42.018472824,-87.677642429,0,CRIMINAL TRESPASS,4,0,2
41.82756678,-87.67886766,0,MOTOR VEHICLE THEFT,7,0,0
41.772875391,-87.699322811,0,CRIMINAL TRESPASS,7,0,0
41.892501034,-87.661233186,0,THEFT,0,0,6
41.867037451,-87.728410227,0,CRIMINAL TRESPASS,1,0,1
41.847992205,-87.719087386,0,BATTERY,1,0,1
41.904394115,-87.630001432,0,THEFT,0,0,6
41.84032649,-87.631723666,0,MOTOR VEHICLE THEFT,0,0,3
41.953182735,-87.669018404,0,CRIMINAL DAMAGE,4,0,2
41.902392404,-87.62712879,0,MOTOR VEHICLE THEFT,0,0,6
41.880421366,-87.751282465,0,BATTERY,1,0,1
41.957013189,-87.649772575,0,THEFT,4,0,2
41.90131451,-87.725041634,1,NARCOTICS,1,0,1
41.915113324,-87.79617722,1,THEFT,3,0,4
41.998368301,-87.65999524,0,OTHER OFFENSE,4,0,2
41.782175255,-87.609163728,0,CRIMINAL DAMAGE,2,0,3
41.760427566,-87.561246895,0,BURGLARY,5,0,7
41.80437786,-87.584970646,1,ROBBERY,2,0,3
41.901570258,-87.71895618,0,CRIMINAL DAMAGE,1,0,1
41.887919288,-87.628019052,0,BATTERY,0,0,6
41.760153516,-87.558043101,0,NARCOTICS,5,0,7
41.891599314,-87.632951466,0,THEFT,0,0,6
41.750274105,-87.564996603,0,MOTOR VEHICLE THEFT,5,0,7
41.859836913,-87.70296877,0,BATTERY,1,0,1
41.789816075,-87.658405276,0,THEFT,2,0,0
41.721670548,-87.627960936,0,BATTERY,6,0,5
41.79193501,-87.625628945,0,OTHER OFFENSE,2,0,3
41.884158971,-87.672657084,0,OTHER OFFENSE,0,0,1
41.886519525,-87.66609946,0,THEFT,0,0,6
41.721877851,-87.614910839,0,BATTERY,6,0,3
41.769070498,-87.626668445,0,BATTERY,2,0,3
41.81061931,-87.624495288,0,ROBBERY,2,0,3
41.77428991,-87.711087904,0,ASSAULT,7,0,0
41.879225851,-87.646636417,0,OTHER OFFENSE,0,0,6
41.784894897,-87.588145242,0,BATTERY,2,0,7
41.88487322,-87.750334984,0,BATTERY,1,0,1
41.72396623,-87.630434118,0,ASSAULT,6,0,5
41.77268594,-87.605758495,0,ROBBERY,2,0,3
41.996073378,-87.78748829,0,THEFT,3,0,4
41.90927983,-87.732633171,1,WEAPONS VIOLATION,1,0,1
42.013229092,-87.699701142,1,NARCOTICS,4,0,2
41.938808631,-87.748219417,1,OFFENSE INVOLVING CHILDREN,3,0,1
41.939155647,-87.766520154,0,BATTERY,3,0,4
41.90339286,-87.68703866,1,OTHER OFFENSE,1,0,2
41.801141301,-87.685012091,0,THEFT,7,0,0
41.976290414,-87.905227221,0,THEFT,3,1,4
41.909247001,-87.694518173,0,DECEPTIVE PRACTICE,1,0,2
41.692569761,-87.624397882,0,BATTERY,6,0,5
41.874508295,-87.696116296,1,WEAPONS VIOLATION,1,0,1
41.869491081,-87.643733672,0,CRIMINAL DAMAGE,0,0,6
41.764929409,-87.576272815,0,BATTERY,5,0,7
41.767119499,-87.58635688,0,THEFT,5,0,7
41.851000339,-87.669353676,0,BURGLARY,0,0,6
41.964262868,-87.648305211,0,ASSAULT,4,0,2
41.744647338,-87.552238463,1,NARCOTICS,5,0,7
41.9116839,-87.745917518,0,THEFT,3,0,1
41.877777692,-87.657877092,0,OTHER OFFENSE,0,0,6
41.737158469,-87.663097148,0,THEFT,6,0,5
41.745229674,-87.545485275,0,BATTERY,5,0,7
41.81607864,-87.619776189,0,OTHER OFFENSE,2,0,3
41.898392682,-87.637240924,0,THEFT,0,0,6
41.788987036,-87.74147999,0,PUBLIC PEACE VIOLATION,7,0,0
41.868541914,-87.639235361,0,THEFT,0,0,6
41.878806573,-87.672462521,0,THEFT,0,0,6
41.905676731,-87.695501545,0,THEFT,1,0,2
41.861295595,-87.646747535,0,THEFT,0,0,6
41.896248351,-87.712678578,1,NARCOTICS,1,0,1
41.702875023,-87.605136182,0,OTHER OFFENSE,6,0,5
41.92510186,-87.671992307,0,THEFT,4,0,2
41.877495524,-87.760466854,0,THEFT,3,0,1
41.963509008,-87.836690988,0,ASSAULT,3,0,4
41.845379074,-87.706281685,0,ASSAULT,1,0,1
41.997555636,-87.699944941,0,THEFT,4,0,2
41.881749633,-87.624355971,0,THEFT,0,0,6
41.790781189,-87.590233254,0,BURGLARY,2,0,3
41.758173784,-87.625475887,1,NARCOTICS,2,0,3
41.740183482,-87.575768437,0,OTHER OFFENSE,5,0,7
41.74524518,-87.572213111,0,CRIMINAL DAMAGE,5,0,7
41.926352892,-87.797765982,0,BURGLARY,3,0,4
41.90434894,-87.632937036,0,ASSAULT,0,0,6
41.778122217,-87.695802844,0,BATTERY,7,0,0
41.749899475,-87.663426378,0,DECEPTIVE PRACTICE,6,0,0
41.952691197,-87.705536086,0,BATTERY,4,0,1
41.906763691,-87.650679924,0,THEFT,0,0,6
41.743298706,-87.614712408,0,DECEPTIVE PRACTICE,2,0,3
41.803703757,-87.599157887,0,THEFT,2,0,3
41.866688916,-87.744780294,0,ASSAULT,1,0,1
41.925156835,-87.719450175,0,BATTERY,1,0,1
41.85049371,-87.73338536,0,INTIMIDATION,1,0,1
41.902193659,-87.680736252,0,ROBBERY,1,0,2
41.750991368,-87.622271215,0,OTHER OFFENSE,2,0,3
41.851393305,-87.723903515,0,THEFT,1,0,1
41.953443134,-87.744916611,1,WEAPONS VIOLATION,3,0,4
41.931329068,-87.762080183,0,THEFT,3,0,1
41.95989682,-87.731021915,0,ASSAULT,3,0,1
41.89567118,-87.628818952,0,ASSAULT,0,0,6
41.876640753,-87.649392307,0,MOTOR VEHICLE THEFT,0,0,6
41.761409091,-87.560699994,0,THEFT,5,0,7
41.890051565,-87.62891376,0,THEFT,0,0,6
41.683938235,-87.721741177,0,BATTERY,7,0,0
41.795191456,-87.588146997,0,CRIMINAL TRESPASS,2,0,3
41.67712331,-87.621961133,1,OTHER OFFENSE,6,0,5
41.920543756,-87.648592978,0,THEFT,0,0,2
41.750471926,-87.600314475,0,THEFT,5,0,3
41.838580199,-87.60772081,0,THEFT,2,0,3
41.892017399,-87.624165306,0,THEFT,0,0,6
41.865576099,-87.734951511,1,NARCOTICS,1,0,1
41.711556408,-87.641739891,0,CRIMINAL DAMAGE,6,0,5
41.888599915,-87.632510468,0,DECEPTIVE PRACTICE,0,0,6
41.786799763,-87.615785183,1,NARCOTICS,2,0,3
41.743387373,-87.60136976,0,THEFT,5,0,3
41.817499359,-87.626301367,1,WEAPONS VIOLATION,2,0,3
41.895140898,-87.624255632,1,THEFT,0,0,6
41.853706795,-87.622239504,0,THEFT,0,0,3
41.88477383,-87.773376308,0,BATTERY,3,0,1
41.812610526,-87.723765071,0,THEFT,7,0,0
41.955815562,-87.780541564,0,OTHER OFFENSE,3,0,4
41.852157108,-87.63309195,0,BATTERY,0,0,3
41.751254843,-87.606920408,0,BATTERY,2,0,3
41.909262144,-87.774797173,1,ASSAULT,3,0,4
41.809489652,-87.609688819,0,OTHER OFFENSE,2,0,3
41.698030957,-87.62483956,0,WEAPONS VIOLATION,6,0,5
41.731984713,-87.643499169,1,OTHER OFFENSE,6,0,5
41.901138962,-87.693250896,0,BATTERY,1,0,2
41.748508547,-87.665386731,0,THEFT,6,0,0
41.865145359,-87.624098901,0,THEFT,0,0,6
41.889747139,-87.675680852,0,DECEPTIVE PRACTICE,0,0,1
41.865572266,-87.766102234,0,BATTERY,3,0,1
41.814319962,-87.703873829,0,DECEPTIVE PRACTICE,7,0,0
41.836743058,-87.704810078,0,ASSAULT,1,0,1
41.884585098,-87.671837432,0,DECEPTIVE PRACTICE,0,0,1
41.863826438,-87.722662084,1,NARCOTICS,1,0,1
41.945989062,-87.654290367,0,CRIMINAL DAMAGE,4,0,2
41.939315043,-87.709408954,0,THEFT,1,0,1
41.740897667,-87.606025847,0,CRIMINAL DAMAGE,5,0,3
41.882553868,-87.624383802,0,ASSAULT,0,0,6
41.897996737,-87.712735111,0,CRIMINAL DAMAGE,1,0,1
41.780866088,-87.776495751,0,ASSAULT,7,0,0
41.972364558,-87.656304974,0,BATTERY,4,0,2
41.991467436,-87.658258163,0,MOTOR VEHICLE THEFT,4,0,2
41.857739032,-87.670095223,0,THEFT,0,0,6
41.674116785,-87.620394665,1,OTHER OFFENSE,6,0,5
41.876663435,-87.64767362,1,OTHER OFFENSE,0,0,6
41.810785154,-87.70284101,0,OTHER OFFENSE,7,0,0
42.004593294,-87.782150463,0,DECEPTIVE PRACTICE,3,0,4
41.865194117,-87.660010385,0,BATTERY,0,0,6
41.824852184,-87.611449374,0,MOTOR VEHICLE THEFT,2,0,3
41.758560412,-87.562728003,0,CRIMINAL DAMAGE,5,0,7
41.904814044,-87.630011517,0,MOTOR VEHICLE THEFT,0,0,6
41.895140898,-87.624255632,0,DECEPTIVE PRACTICE,0,0,6
41.736148121,-87.629070243,0,THEFT,6,0,5
41.738826613,-87.637636787,0,CRIMINAL DAMAGE,6,0,5
41.999949465,-87.667137854,0,DECEPTIVE PRACTICE,4,0,2
41.729756954,-87.65559428,0,BATTERY,6,0,5
41.953950103,-87.649680311,0,DECEPTIVE PRACTICE,4,0,2
41.733226633,-87.544364336,0,BATTERY,5,0,7
41.678701153,-87.660208165,0,CRIMINAL DAMAGE,6,0,5
41.838982054,-87.66160267,0,SEX OFFENSE,0,0,3
41.736269116,-87.627768243,0,CRIMINAL TRESPASS,6,0,5
41.743756611,-87.70100546,0,OTHER OFFENSE,7,0,0
41.999127329,-87.674463815,0,OTHER OFFENSE,4,0,2
41.715285614,-87.568914995,0,MOTOR VEHICLE THEFT,5,0,7
41.961125959,-87.713442858,0,ASSAULT,4,0,1
41.957275047,-87.751572636,0,BURGLARY,3,0,4
42.017938142,-87.682056576,0,BATTERY,4,0,2
41.852045995,-87.684252376,1,THEFT,1,0,1
41.895140898,-87.624255632,1,THEFT,0,0,6
41.751749421,-87.651346404,0,THEFT,6,0,5
41.718771863,-87.652878299,0,ASSAULT,6,0,5
41.961276379,-87.694329648,1,NARCOTICS,4,0,2
41.968870877,-87.753504304,1,ASSAULT,3,0,4
41.893934284,-87.760610138,0,OTHER OFFENSE,3,0,1
41.921372562,-87.737689729,1,BATTERY,1,0,1
41.975370278,-87.744023432,0,THEFT,3,0,4
41.726028494,-87.548397775,0,ROBBERY,5,0,7
41.773635903,-87.692459877,0,BATTERY,7,0,0
41.893840384,-87.75556076,0,BATTERY,3,0,1
41.856378664,-87.705385039,0,THEFT,1,0,1
41.765460845,-87.583659956,1,BATTERY,5,0,7
41.918744623,-87.653392482,0,ROBBERY,0,0,2
41.754991977,-87.670838926,0,ASSAULT,7,0,0
41.912219416,-87.634743071,0,THEFT,0,0,6
41.778736614,-87.671481839,0,BURGLARY,7,0,0
41.725734572,-87.558057747,0,OTHER OFFENSE,5,0,7
41.878800526,-87.731251606,0,ROBBERY,1,0,1
41.817886692,-87.618384088,0,CRIMINAL DAMAGE,2,0,3
41.854703323,-87.663849798,0,THEFT,0,0,6
41.67150655,-87.633281772,0,CRIMINAL DAMAGE,6,0,5
41.945422358,-87.65266431,0,OTHER OFFENSE,4,0,2
41.92454625,-87.79404765,0,MOTOR VEHICLE THEFT,3,0,4
41.836701896,-87.704810481,1,OTHER OFFENSE,1,0,1
41.906750999,-87.731319679,0,MOTOR VEHICLE THEFT,1,0,1
41.738552107,-87.563604792,0,CRIMINAL DAMAGE,5,0,7
41.888656952,-87.749140044,1,NARCOTICS,1,0,1
41.900870422,-87.624184899,0,THEFT,0,0,6
41.877822179,-87.655181405,0,THEFT,0,0,6
41.881348623,-87.674525788,0,THEFT,0,0,1
42.013866692,-87.668810442,0,BURGLARY,4,0,2
41.880801316,-87.625438715,0,THEFT,0,0,6
41.864128718,-87.623893538,0,ROBBERY,0,0,6
41.883500187,-87.627876698,1,THEFT,0,0,6
41.96416436,-87.656682274,0,ROBBERY,4,0,2
41.902698535,-87.723147722,0,BATTERY,1,0,1
41.858029965,-87.729816623,0,THEFT,1,0,1
41.796913812,-87.67801341,0,THEFT,7,0,0
41.657844675,-87.597607575,0,BATTERY,6,0,5
41.768068248,-87.567482256,0,CRIMINAL DAMAGE,5,0,7
41.875254895,-87.627618559,0,ASSAULT,0,0,6
41.939598039,-87.757808954,0,THEFT,3,0,4
41.818662027,-87.599467639,0,MOTOR VEHICLE THEFT,2,0,3
41.967277534,-87.767462317,0,THEFT,3,0,4
41.821723095,-87.70270437,1,BATTERY,7,0,0
41.883011061,-87.685033403,0,CRIMINAL TRESPASS,1,0,1
42.00247798,-87.816461882,0,BATTERY,3,0,4
41.986769483,-87.697197575,0,THEFT,4,0,2
41.854784611,-87.630152473,0,MOTOR VEHICLE THEFT,0,0,3
41.959278948,-87.7720958,0,DECEPTIVE PRACTICE,3,0,4
41.836655383,-87.658405088,0,DECEPTIVE PRACTICE,0,0,3
41.915733997,-87.690518487,0,MOTOR VEHICLE THEFT,1,0,2
41.940210249,-87.781904,0,THEFT,3,0,4
41.754830209,-87.565081532,0,THEFT,5,0,7
41.947848306,-87.774144344,0,THEFT,3,0,4
41.90209001,-87.667461817,0,BATTERY,0,0,2
41.837656214,-87.725589805,0,OTHER OFFENSE,1,0,1
41.882654815,-87.627852947,0,DECEPTIVE PRACTICE,0,0,6
41.94393157,-87.777383833,0,BATTERY,3,0,4
41.882470918,-87.627847625,0,THEFT,0,0,6
41.72431574,-87.631492638,0,MOTOR VEHICLE THEFT,6,0,5
41.726219145,-87.567294437,0,OTHER OFFENSE,5,0,7
41.751214876,-87.571098146,1,OTHER OFFENSE,5,0,7
41.953439027,-87.746258499,0,THEFT,3,0,4
41.767726292,-87.663867778,0,BURGLARY,7,0,0
41.919545634,-87.663143054,0,MOTOR VEHICLE THEFT,0,0,2
41.761641717,-87.596958214,1,BATTERY,5,0,7
41.88422912,-87.651327489,0,ASSAULT,0,0,6
41.689856354,-87.624072534,1,ASSAULT,6,0,5
41.960160661,-87.706992274,0,BURGLARY,4,0,1
41.871504164,-87.624160788,0,BATTERY,0,0,6
41.772070077,-87.67423383,0,THEFT,7,0,0
42.019399237,-87.675049485,0,THEFT,4,0,2
41.996412585,-87.705673089,0,OTHER OFFENSE,4,0,1
41.841008571,-87.608977822,1,WEAPONS VIOLATION,2,0,3
41.7804509,-87.682371751,0,SEX OFFENSE,7,0,0
41.652738921,-87.618720379,0,MOTOR VEHICLE THEFT,6,0,5
41.794591792,-87.585396211,0,THEFT,2,0,3
41.906869034,-87.731325917,0,CRIMINAL DAMAGE,1,0,1
41.770065864,-87.623420615,1,WEAPONS VIOLATION,2,0,3
41.692122131,-87.661346081,0,CRIMINAL DAMAGE,6,0,5
41.939586408,-87.745224119,0,DECEPTIVE PRACTICE,3,0,1
41.957684192,-87.65463682,0,THEFT,4,0,2
41.768459991,-87.628247735,1,NARCOTICS,2,0,3
41.737750767,-87.604855911,0,ASSAULT,5,0,3
41.975847026,-87.695121796,0,THEFT,4,0,2
41.769673145,-87.660306388,1,WEAPONS VIOLATION,6,0,0
41.875286899,-87.67649739,1,BATTERY,0,0,1
41.911826903,-87.715643159,1,ASSAULT,1,0,1
41.908185345,-87.639713484,0,BATTERY,0,0,6
41.901896475,-87.642139834,0,MOTOR VEHICLE THEFT,0,0,6
41.975370278,-87.744023432,0,THEFT,3,0,4
41.882713863,-87.664787671,1,NARCOTICS,0,0,6
41.879086132,-87.686376648,0,BATTERY,1,0,1
41.870028132,-87.708823855,0,DECEPTIVE PRACTICE,1,0,1
41.92274935,-87.675691137,0,CRIMINAL DAMAGE,4,0,2
41.901315981,-87.680337452,0,THEFT,1,0,2
41.950755333,-87.805641944,0,MOTOR VEHICLE THEFT,3,0,4
41.930946496,-87.788962647,1,THEFT,3,0,4
41.988794165,-87.744947961,0,WEAPONS VIOLATION,3,0,4
41.805929903,-87.73242219,0,ROBBERY,7,0,0
41.872647284,-87.725401641,1,NARCOTICS,1,0,1
41.905521317,-87.68587472,0,THEFT,1,0,2
