Hour,Day_Num,Month,Is_Weekend,Is_Night,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,PC1,PC2,Primary_Type
17,4,1,0,0,6,41.895003278,-87.62152816,18,2,1834,8,1,0,0.6945058734894608,-0.20187730879050195,THEFT
14,5,8,1,0,5,41.908319704,-87.670831997,14,1,1433,24,0,0,0.28349604436184994,1.6361885010638775,THEFT
22,3,4,0,1,6,41.834131937,-87.721850935,10,22,1031,30,0,1,-0.004962580388961637,-0.030316849465433098,THEFT
3,3,3,0,1,3,41.715455754,-87.643053288,22,21,2223,73,1,0,-7.42426963346246e-05,-0.21696040312224854,CRIMINAL DAMAGE
9,4,4,0,0,6,41.976290414,-87.905227221,16,41,1651,76,0,0,2.508886906589108,-0.027950043498814324,ASSAULT
23,5,10,1,1,3,41.779136938,-87.654491644,7,16,724,67,0,0,-1.5352891840928344,1.7080725876856726,NARCOTICS
13,3,8,0,0,3,41.953443342,-87.744957048,17,45,1722,15,1,0,2.799492018643188,-0.7076670551823159,WEAPONS VIOLATION
4,5,5,1,1,7,41.692586937,-87.622735417,5,9,531,49,0,0,-2.4382067101775373,2.2147908924767674,NARCOTICS
21,4,7,0,1,3,41.76016295,-87.566399721,3,7,334,43,0,0,-2.5212535530686955,-0.15719619458395376,NARCOTICS
11,2,8,0,0,2,41.758329048,-87.619522001,3,6,323,69,1,0,-2.6569469683341955,-1.0839651638151873,ASSAULT
3,1,2,0,1,6,41.882301097,-87.760545114,15,37,1522,25,0,1,1.5967001390039182,-0.47115069167249746,OFFENSE INVOLVING CHILDREN
15,5,9,1,0,3,41.895993005,-87.635683921,18,42,1831,8,0,0,2.0803766367140777,1.4573492243860562,BATTERY
22,4,9,0,1,6,41.880385563,-87.753970777,15,28,1533,25,1,1,1.2943934768953864,0.29063098148002753,BATTERY
7,1,4,0,0,6,41.840859176,-87.626847966,1,3,133,35,0,1,-2.2832099253229505,-0.8721471639557788,THEFT
12,6,3,1,0,6,41.82254499,-87.665557031,9,12,924,61,0,0,-1.0951074354355967,2.0952799187870226,THEFT
0,3,4,0,1,3,41.991123704,-87.692118399,24,40,2413,2,0,0,3.6156714424316627,-0.222657486514736,BURGLARY
19,0,3,0,0,5,41.890389063,-87.626673392,18,42,1834,8,1,0,1.9144864929547227,-1.6908074531561075,BATTERY
19,2,8,0,0,3,41.821104285,-87.619918506,2,3,213,38,0,0,-2.093284197321314,-1.1262960631535992,THEFT
9,3,5,0,0,5,41.731721519,-87.665373828,22,21,2221,71,0,0,0.18149958546679593,-0.4690222621817177,ASSAULT
10,0,3,0,0,3,41.786680302,-87.669874772,7,15,715,67,0,0,-1.466511219156254,-1.6532828901396603,BATTERY
20,5,2,1,1,6,41.941958075,-87.822795225,16,38,1631,17,0,1,2.5776337095391635,2.2257416754831842,NARCOTICS
19,5,6,1,0,3,41.905530484,-87.639062616,18,27,1821,8,0,0,1.697107012730692,1.4276603434449677,OTHER OFFENSE
14,4,11,0,0,3,41.766655655,-87.638388243,7,6,732,68,0,0,-2.016717158586858,-0.36318782500691904,THEFT
10,2,8,0,0,5,41.774164116,-87.653535923,7,16,724,68,0,0,-1.6661989045352712,-0.8607695315556836,DECEPTIVE PRACTICE
10,0,3,0,0,3,41.883224344,-87.624971297,1,34,111,32,0,0,-0.8516801004907745,-1.7081228609963894,ASSAULT
0,5,3,1,1,6,41.994913946,-87.881937669,16,41,1654,76,0,0,2.485600435157397,2.259257129123228,BATTERY
17,5,6,1,0,3,41.801615793,-87.603964273,2,20,233,41,0,0,-1.7677024289570529,1.448349726826252,ASSAULT
21,6,9,1,1,7,41.796203389,-87.687768326,9,14,923,63,0,0,-1.1305791421444318,2.348591574109002,BURGLARY
22,1,3,0,1,6,41.806914497,-87.604318647,2,4,223,39,0,1,-2.5005422302367903,-0.7416467250764794,ASSAULT
16,3,3,0,0,6,41.791487025,-87.801508377,8,13,811,56,1,1,-0.7134418608530951,-0.2343824011092275,BATTERY
1,4,7,0,1,6,41.721247444,-87.595972692,5,8,511,50,0,0,-2.5001928140734835,0.3013509112706365,NARCOTICS
8,3,8,0,0,2,41.749689377,-87.656143243,6,17,612,71,1,1,-1.9917802096477877,-0.45198778718958577,THEFT
20,1,12,0,1,3,41.921340659,-87.680824119,14,32,1432,22,0,0,1.3755337333389297,-1.1822799827000905,THEFT
15,4,6,0,0,3,41.744295734,-87.724609545,8,18,834,70,0,1,-1.3499163939083376,-0.0912955145387102,THEFT
7,2,5,0,0,3,41.93743245,-87.649180491,19,44,1933,6,0,0,2.555330750695745,-0.9833519946847307,NARCOTICS
17,4,1,0,0,5,41.898193708,-87.634752707,18,27,1823,8,0,0,1.5583762564562968,-0.2680548180936241,BATTERY
18,0,1,0,0,3,41.914338356,-87.634808141,18,43,1814,7,0,0,2.1784678105948445,-1.7923072656272416,NARCOTICS
20,3,10,0,1,3,41.802101704,-87.587747851,2,4,234,41,0,0,-2.3857409872075306,-0.4971595024027259,BATTERY
14,4,7,0,0,3,41.872963554,-87.753663295,15,29,1533,25,0,0,1.5600409007951836,-0.3429546894409453,BATTERY
11,2,2,0,0,6,41.736161813,-87.585631211,4,8,412,48,0,0,-2.5577050408052306,-0.8090490117799929,DECEPTIVE PRACTICE
22,2,2,0,1,5,41.875679322,-87.62657476,1,4,113,32,0,0,-1.84394670087945,-0.7060066604418554,CRIMINAL SEXUAL ASSAULT
20,6,8,1,1,7,41.765664562,-87.562195799,3,7,334,43,0,0,-2.6175017485773657,2.319134366654756,ASSAULT
7,2,4,0,0,5,41.976927447,-87.680341566,20,40,2012,4,0,0,2.890433317355287,-0.8422809632627561,THEFT
13,6,3,1,0,6,41.941592322,-87.727261298,17,30,1732,21,0,0,2.0448615181322287,2.0745875986455524,BATTERY
0,6,9,1,1,5,41.84992918,-87.706806157,10,25,1024,30,1,0,0.29479359190209686,2.45275973117053,THEFT
4,2,7,0,1,6,41.919270224,-87.768595801,25,36,2515,19,0,0,3.308408281683544,-0.3917038913916972,DECEPTIVE PRACTICE
11,3,8,0,0,2,41.694924933,-87.655879526,22,21,2234,75,1,0,-0.019900320026067633,-0.7056284606363253,BATTERY
16,3,11,0,0,3,41.799082241,-87.783232924,8,23,811,56,0,0,-0.23243331671274614,-0.7031871303500788,CRIMINAL TRESPASS
8,0,2,0,0,6,41.759352413,-87.633306451,7,6,731,69,0,1,-2.3624374663721635,-1.1911300521836956,BATTERY
0,6,5,1,1,6,41.767852431,-87.588925347,3,5,332,43,0,0,-2.487591664866948,2.521779962495631,THEFT
10,0,7,0,0,3,41.883475491,-87.627876969,1,34,111,32,0,0,-0.8423811362351938,-1.722261928998288,BATTERY
21,0,10,0,1,3,41.903166488,-87.678566378,14,1,1424,24,0,0,0.30181790045359835,-1.5104320057166394,OTHER OFFENSE
1,1,5,0,1,6,41.967040741,-87.781963169,16,41,1622,15,0,1,2.5427606836148744,-0.4647446124729151,PUBLIC PEACE VIOLATION
22,6,2,1,1,3,41.755431315,-87.560595776,4,7,421,43,0,0,-2.4201372793321942,2.0599611214569857,THEFT
0,5,11,1,1,3,41.930784733,-87.756396135,25,31,2514,19,0,0,3.2668283882199898,2.0002862507470383,CRIMINAL DAMAGE
16,1,6,0,0,3,41.871213232,-87.633548558,1,34,123,32,0,0,-0.8565671591555875,-1.4467286554947218,THEFT
14,4,3,0,0,3,41.964262868,-87.648305211,19,46,1914,3,0,0,2.797015888260696,-0.38211163149770616,THEFT
12,0,5,0,0,3,41.891611427,-87.672976948,12,36,1221,24,0,0,1.0324396891838983,-1.716681728678397,BURGLARY
20,3,12,0,1,6,41.898260753,-87.71640569,11,27,1112,23,0,1,0.6472599581840456,-0.04821524666247524,STALKING
9,4,11,0,0,2,41.726924519,-87.583954279,4,8,413,48,0,1,-2.6635158365729446,-0.1487782561521562,BATTERY
9,2,5,0,0,3,42.012805972,-87.664777477,24,49,2423,1,0,0,3.8750906350833385,-1.0096469523530718,BATTERY
22,4,9,0,1,2,41.765592102,-87.621112989,3,6,323,69,1,0,-2.614332259903594,-0.2249996870325528,MOTOR VEHICLE THEFT
6,4,4,0,0,6,41.726282164,-87.562355549,4,7,423,48,0,1,-2.925005380170267,0.16741921011118918,CRIMINAL DAMAGE
19,5,12,1,0,3,41.756070141,-87.60287492,6,8,624,69,0,0,-2.3300195853001604,1.427572799029117,MOTOR VEHICLE THEFT
16,3,3,0,0,6,41.76900609,-87.569850165,3,5,331,43,0,1,-2.7674678570756543,-0.2993333830698371,DECEPTIVE PRACTICE
20,4,1,0,1,6,41.965911528,-87.65886264,19,46,1913,3,1,0,2.7639828385000333,0.05242242443543162,MOTOR VEHICLE THEFT
1,5,8,1,1,5,41.748427648,-87.579984714,4,8,414,46,0,0,-2.4571576020313675,2.090537953754235,ROBBERY
19,2,8,0,0,5,41.760682126,-87.643074607,7,6,732,68,1,0,-2.0822509423854245,-0.977103990091902,THEFT
11,4,10,0,0,3,42.014064723,-87.686666393,24,49,2411,2,0,0,3.9788417756226635,-0.36065919352258224,OFFENSE INVOLVING CHILDREN
9,1,1,0,0,6,41.84020161,-87.661322019,9,11,913,60,0,0,-1.0898341947362744,-1.1025011148151782,MOTOR VEHICLE THEFT
0,6,6,1,1,3,41.978679667,-87.822457881,16,41,1613,10,0,0,3.2048607369654594,2.356429823789191,BATTERY
14,5,5,1,0,3,41.766114415,-87.572039808,3,5,333,43,0,0,-2.4809913727058324,1.4937687177972823,MOTOR VEHICLE THEFT
23,1,3,0,1,5,41.657902256,-87.597599601,5,10,533,54,1,0,-2.7629696024308905,-1.0501704843267363,BATTERY
18,4,2,0,0,4,41.87424874,-87.73405182,11,28,1131,26,1,0,0.8896444693249363,-0.32831739421349965,OTHER OFFENSE
20,1,5,0,1,3,41.777810401,-87.593008043,3,20,314,42,0,0,-1.8986940395835044,-1.1675331532169309,THEFT
10,1,8,0,0,6,41.85609181,-87.71881534,10,24,1014,29,1,1,0.14930788034466283,-0.9099233824601721,CRIMINAL DAMAGE
9,0,8,0,0,3,41.952684143,-87.706756673,17,33,1733,16,0,0,2.1953986544722865,-1.681827516860228,THEFT
21,5,10,1,1,6,41.877896435,-87.624310435,1,34,113,32,0,0,-0.9578977238612225,1.8767364051475057,THEFT
11,4,7,0,0,6,41.899880145,-87.716459894,11,27,1121,23,0,0,0.8534320635041569,-0.13067223816768228,THEFT
20,2,11,0,1,6,41.952691197,-87.705536086,17,33,1733,16,0,1,1.918700656775724,-0.39450833613656167,ASSAULT
11,5,3,1,0,3,41.938132201,-87.797410153,16,38,1632,17,0,0,2.6885523148298303,1.5767424229386062,THEFT
10,0,5,0,0,3,41.92046017,-87.67083136,14,32,1432,22,0,0,1.3350601854204611,-1.6914956631419227,THEFT
22,6,3,1,1,6,41.777097579,-87.654432495,7,16,724,68,0,1,-1.8068177611407148,2.5259887439219377,WEAPONS VIOLATION
2,6,4,1,1,6,41.823634043,-87.697894081,9,12,911,58,1,1,-1.0521708885134424,2.769580891618823,BATTERY
23,1,5,0,1,3,41.975846351,-87.695000443,20,40,2011,4,0,0,3.0157212143016134,-1.1981251121331555,BATTERY
14,0,4,0,0,3,41.805110698,-87.619483442,2,3,224,38,0,0,-2.1713393331128676,-1.733568621722676,DECEPTIVE PRACTICE
20,3,11,0,1,6,41.715005582,-87.643036129,22,21,2223,73,1,1,-0.27618894368418856,-0.021002787234330116,THEFT
15,4,7,0,0,3,41.901133376,-87.629904979,18,2,1824,8,1,0,0.8483546887650218,-0.39187809691676784,ASSAULT
1,5,8,1,1,6,41.742986856,-87.640340078,6,21,622,71,0,1,-2.1032812971760793,2.4201594496059946,OTHER OFFENSE
15,3,1,0,0,2,41.67539692,-87.632200055,5,9,523,53,1,0,-2.3838057229065206,-0.7566883985056485,DECEPTIVE PRACTICE
20,6,3,1,1,3,41.904388354,-87.766948998,25,29,2531,25,0,0,3.0738927890637493,2.135384276283862,CRIMINAL TRESPASS
5,6,6,1,1,3,41.722472022,-87.574983819,4,7,413,51,0,0,-2.6535435264709175,2.265667320644607,BATTERY
22,5,6,1,1,5,41.907480946,-87.683489082,14,1,1424,24,0,0,0.3379209703023246,1.861943940478225,THEFT
21,0,12,0,1,3,41.919101873,-87.717689419,25,26,2525,22,0,0,2.7631927112468873,-1.5087411313377823,ASSAULT
11,3,9,0,0,2,41.774407354,-87.604576903,3,20,321,42,0,1,-1.9721922847421476,-0.5177971027119369,BATTERY
13,4,5,0,0,3,41.848662889,-87.64202317,9,11,914,34,0,0,-0.6332928559633877,-0.3485736016849445,THEFT
10,0,3,0,0,5,41.968463654,-87.707819205,17,33,1713,14,0,0,2.2472406492745765,-1.5482676898675833,DECEPTIVE PRACTICE
9,6,6,1,0,3,41.722578383,-87.662706548,22,21,2221,73,1,0,0.1864436847996466,1.9432838230852394,OTHER OFFENSE
10,0,12,0,0,3,41.881223377,-87.756313392,15,37,1522,25,0,0,1.821365916883364,-1.68829056947394,CRIMINAL DAMAGE
18,2,9,0,0,3,41.877822179,-87.655181405,12,34,1232,28,1,0,0.751436381430012,-1.13055482416672,NARCOTICS
14,0,12,0,0,3,41.821720633,-87.702755757,9,12,921,58,0,0,-0.8140285060038737,-1.729140394296931,ASSAULT
18,6,7,1,0,5,41.765104018,-87.583649448,3,7,324,43,0,0,-2.428966149690965,1.9114732028774457,CRIMINAL DAMAGE
8,1,5,0,0,6,41.731158507,-87.606088094,6,8,633,44,1,1,-2.3159009683486684,-0.8853583836488047,BATTERY
6,2,3,0,0,3,41.904136898,-87.749076093,25,37,2533,25,0,0,3.185426400305265,-0.9113112535270949,THEFT
20,1,2,0,1,3,41.989581611,-87.655368494,20,48,2022,77,0,0,1.9391431381952338,-1.1413909855447535,BATTERY
8,4,10,0,0,3,41.895732399,-87.687784384,12,36,1221,24,0,0,1.141392027894608,-0.31062819530476077,OTHER OFFENSE
17,1,10,0,0,3,41.866758579,-87.625813935,1,34,131,33,0,0,-0.9410217914213236,-1.4755345309454997,CRIMINAL DAMAGE
14,4,1,0,0,2,41.774322836,-87.596061639,3,20,321,42,0,0,-1.8309046311768908,-0.4265025221855953,THEFT
16,1,10,0,0,6,41.945863902,-87.767912706,16,30,1633,15,0,0,2.209259734628504,-1.2196308955775435,NARCOTICS
22,0,3,0,1,5,41.69814573,-87.616793511,5,9,513,49,0,0,-2.423098824130037,-1.3713081474359294,ROBBERY
23,4,5,0,1,3,41.759816058,-87.701459919,8,18,835,66,0,1,-1.3440637555131258,0.11677532499833325,DECEPTIVE PRACTICE
16,3,8,0,0,6,41.710271407,-87.627191942,5,9,511,49,0,1,-2.4910908601467994,-0.29223562195950353,DECEPTIVE PRACTICE
16,1,7,0,0,3,41.774269351,-87.599709962,3,20,321,42,0,0,-1.867161292463415,-1.4364031251345255,THEFT
11,6,4,1,0,6,41.913401627,-87.782425064,25,29,2513,25,0,1,2.9390913282144737,2.3691463379543727,OTHER OFFENSE
7,1,10,0,0,3,41.860508328,-87.668730374,12,28,1233,28,0,0,0.5471476585696793,-1.322751129523957,BURGLARY
20,3,3,0,1,3,41.74110234,-87.74107715,8,18,834,70,1,0,-1.113254229302721,-0.417121379942701,BURGLARY
16,0,1,0,0,3,41.728085256,-87.622373665,6,6,634,49,0,0,-2.114064455341494,-1.7306415919647264,SEX OFFENSE
22,0,10,0,1,6,41.788987036,-87.74147999,8,13,813,56,0,0,-0.9329012673731476,-1.300644045504613,BURGLARY
18,2,1,0,0,3,41.802101704,-87.587747851,2,4,234,41,0,0,-2.35935043064179,-1.094789521037237,MOTOR VEHICLE THEFT
10,5,6,1,0,6,41.698889033,-87.629158341,5,21,513,49,0,0,-1.9762428548686464,1.7533265629442707,ASSAULT
3,4,4,0,1,3,41.879996988,-87.648475219,12,34,1232,28,0,0,0.7229486947573832,0.07929070431541348,ASSAULT
2,3,8,0,1,3,41.692833841,-87.60431945,5,9,531,50,0,1,-2.6319844217672506,-0.004667028151284207,THEFT
0,2,9,0,1,8,41.967665781,-87.662730846,19,46,1913,3,0,1,2.5286929125052113,-0.03474942504687548,OTHER OFFENSE
0,4,7,0,1,6,41.755615108,-87.623092446,6,6,623,69,0,1,-2.5774890679902094,0.5695202712627749,THEFT
6,1,2,0,0,5,41.905529073,-87.667554656,14,1,1433,24,0,0,0.22294257084786168,-1.1396876832865894,THEFT
20,0,10,0,1,6,41.905697232,-87.693267817,14,26,1423,24,0,0,1.0520912636152129,-1.314076833610046,BURGLARY
23,0,11,0,1,7,41.749568654,-87.713521821,8,18,834,70,0,0,-1.3827460854155151,-1.2540295936467545,BATTERY
22,0,6,0,1,3,41.868904337,-87.656740576,12,28,1231,28,0,0,0.5171180975244862,-1.5272025947376684,ASSAULT
16,2,5,0,0,2,41.778877155,-87.708840106,8,14,823,66,1,0,-1.1305803851756415,-1.1089222235244125,BURGLARY
19,6,9,1,0,6,41.918585586,-87.776755119,25,36,2512,19,0,0,3.4002897535647127,2.0012621249708067,ASSAULT
21,6,11,1,1,6,41.773341845,-87.585250879,3,5,332,43,0,0,-2.4857481212817043,2.238144783050318,BATTERY
16,0,12,0,0,3,41.924613013,-87.716291518,14,35,1413,22,0,0,1.6753811446573272,-1.7803729878174561,THEFT
3,5,4,1,1,3,41.854528849,-87.712417709,10,24,1024,29,0,0,0.40293412903648856,1.9727921153192574,BATTERY
17,5,9,1,0,3,41.896205366,-87.733508676,11,37,1111,23,0,1,1.1753202958991458,1.703344959344659,BATTERY
13,0,6,0,0,3,41.937773158,-87.757814337,25,30,2514,19,0,0,3.2651589898532163,-1.6939075610592729,CRIMINAL DAMAGE
0,6,11,1,1,5,41.77621656,-87.723915512,8,13,813,65,0,0,-1.1712497331234328,2.484186975356556,ROBBERY
0,3,4,0,1,3,41.695073774,-87.641250096,22,21,2233,49,0,0,0.2748280897262652,-0.1815050724274883,BATTERY
15,3,6,0,0,5,41.765912667,-87.684498143,8,17,832,66,0,0,-1.332034824499264,-0.5619501236504051,CRIMINAL DAMAGE
16,3,3,0,0,6,41.790857624,-87.607771565,2,20,233,40,0,1,-2.0709662819464234,-0.30103490140803807,BURGLARY
2,4,7,0,1,3,41.770621253,-87.582573441,3,5,332,43,0,1,-2.613777298443344,0.32435592730827173,MOTOR VEHICLE THEFT
5,2,2,0,1,3,41.769231153,-87.569854828,3,5,331,43,0,0,-2.522145241330873,-0.6252289440039022,BURGLARY
14,2,1,0,0,7,41.673390116,-87.62492683,5,9,523,53,1,0,-2.5982568707535054,-0.765740413499381,THEFT
15,4,9,0,0,2,41.791382244,-87.683973662,8,15,824,63,0,0,-1.1299783425900718,-0.4272479746826508,BATTERY
1,4,4,0,1,6,41.966607822,-87.729201071,17,39,1722,14,0,0,2.5106032730226686,0.3117387756356189,BATTERY
16,5,3,1,0,6,41.903917122,-87.630531971,18,2,1824,8,0,1,0.6333207247502318,1.9237369708063519,CRIMINAL DAMAGE
20,4,1,0,1,3,41.844055038,-87.633374814,9,11,914,34,0,0,-0.7071874358889206,-0.10895891564264609,THEFT
22,2,6,0,1,3,41.763327815,-87.581870406,3,7,324,43,0,0,-2.431611190305373,-0.8471830663699116,THEFT
23,2,6,0,1,6,41.911710496,-87.638609889,18,2,1813,7,0,0,0.8439948817715808,-0.6551238238646774,DECEPTIVE PRACTICE
11,4,4,0,0,4,41.772488948,-87.643673892,7,16,723,68,1,0,-1.6784062222565563,-0.2490999559701272,OTHER OFFENSE
12,6,4,1,0,5,41.92561605,-87.697434302,14,1,1431,22,0,1,0.3940178939375043,2.2661024466366175,DECEPTIVE PRACTICE
2,1,5,0,1,5,41.86281613,-87.718468282,10,24,1011,29,1,0,0.36917827878148995,-0.7940014498126589,THEFT
21,2,10,0,1,6,41.747724278,-87.596787474,4,8,411,45,0,0,-2.4156084079507134,-0.6482750863824069,THEFT
1,4,5,0,1,7,41.968303254,-87.722367603,17,33,1712,14,0,0,2.2603872605043924,0.37377708630471795,THEFT
10,0,2,0,0,4,41.868180939,-87.709271389,11,24,1134,29,1,0,0.5342948327482872,-1.6042840683051658,MOTOR VEHICLE THEFT
7,4,10,0,0,6,41.851845784,-87.722809088,10,24,1014,29,0,0,0.32272595199245063,-0.0829573017478179,ASSAULT
21,3,10,0,1,7,41.802415236,-87.592519489,2,4,222,39,0,0,-2.4598546125645964,-0.25017139012224415,MOTOR VEHICLE THEFT
18,5,10,1,0,3,41.763075995,-87.559642688,3,7,334,43,0,0,-2.5134611462199294,1.421046123780997,THEFT
4,6,4,1,1,3,41.937227668,-87.644305471,19,44,1934,6,0,0,2.5536458227839995,2.2657614960360215,BATTERY
18,2,8,0,0,6,41.877878421,-87.733867359,11,28,1115,26,0,1,0.6418593791441771,-0.6566218335906412,BATTERY
14,0,7,0,0,6,41.83805499,-87.645458414,9,11,915,60,1,0,-1.1998070121598885,-1.5432906890044376,DECEPTIVE PRACTICE
17,4,5,0,0,5,41.747858984,-87.664587265,6,17,611,71,0,0,-1.8719688740820668,-0.24507280325706648,THEFT
20,1,1,0,1,3,41.751521376,-87.671955716,6,17,611,71,0,0,-1.765550910354506,-1.1099230654402357,BATTERY
17,1,1,0,0,3,42.001809756,-87.696091221,24,50,2412,2,0,0,4.007899863375657,-1.4259734157023864,OTHER OFFENSE
16,0,10,0,0,6,42.017799742,-87.670344537,24,49,2422,1,1,0,3.821498773680464,-1.6144692992546168,BATTERY
9,0,3,0,0,3,41.735857166,-87.624152861,6,6,632,44,0,0,-1.9920717307821916,-1.6537491375535516,BURGLARY
10,4,5,0,0,3,41.703521325,-87.619352176,5,9,512,49,0,1,-2.4641685484040723,-0.05973233524130859,DECEPTIVE PRACTICE
0,1,9,0,1,5,41.909181264,-87.708001527,14,26,1422,23,0,0,1.1987951984042966,-0.7813539088593086,DECEPTIVE PRACTICE
19,4,2,0,0,2,41.878630716,-87.636673298,1,42,122,32,0,0,-0.5079114414812521,-0.5093837968382096,BURGLARY
18,5,7,1,0,2,41.864137536,-87.655803289,12,28,1232,28,0,0,0.5721547265313717,1.380110780143904,CRIMINAL DAMAGE
8,1,2,0,0,6,41.789204622,-87.703437543,8,14,822,63,0,0,-1.1920611683481395,-1.0776158054970209,ASSAULT
19,5,9,1,0,3,41.762249309,-87.673465652,7,17,735,67,0,0,-1.4637542460858541,1.455022059966513,MOTOR VEHICLE THEFT
23,5,4,1,1,6,41.901680889,-87.628345154,18,2,1824,8,0,0,0.764730171157908,1.9044294563422965,CRIMINAL DAMAGE
3,6,4,1,1,3,41.762131902,-87.667386029,7,17,735,67,0,0,-1.5020273150241459,2.3256883285667076,THEFT
16,0,10,0,0,2,41.962324098,-87.684443267,19,47,1911,4,1,0,3.0046704273690823,-1.8672894224312142,PROSTITUTION
5,2,3,0,1,7,41.912672528,-87.742844368,25,36,2533,25,0,0,3.0228637468332367,-0.32920067710472967,THEFT
19,6,4,1,0,6,41.943940866,-87.663931542,19,44,1924,6,0,0,2.612989431038266,1.9664099837183744,DECEPTIVE PRACTICE
12,4,6,0,0,6,41.886569659,-87.693227415,12,27,1222,27,0,0,0.7211300168145848,-0.14218715197783696,BATTERY
21,6,3,1,1,6,41.865895625,-87.706870569,10,24,1022,29,0,1,0.17716465516720872,2.530027057328137,CRIMINAL TRESPASS
14,2,5,0,0,3,41.793485288,-87.70536489,8,14,822,63,0,0,-1.064109989371651,-1.0140747151012237,BATTERY
18,6,8,1,0,3,41.868786957,-87.659179652,12,28,1231,28,0,0,0.5841574431130964,1.7844026844419234,CRIMINAL DAMAGE
12,0,9,0,0,3,41.778450015,-87.74062365,8,13,813,64,0,0,-1.0124729233908454,-1.6768954329218952,OTHER OFFENSE
20,3,6,0,1,3,41.932930738,-87.636207661,19,44,1934,6,0,0,2.4545820579836657,-0.49508932772610476,OTHER OFFENSE
22,1,12,0,1,6,41.768559705,-87.663250604,7,17,725,67,1,0,-1.643823483719539,-0.995459043581065,MOTOR VEHICLE THEFT
14,2,2,0,0,5,41.791236289,-87.698613862,8,14,824,63,0,0,-1.1693485603783567,-0.8752583305623647,CRIMINAL DAMAGE
18,4,10,0,0,4,41.880100349,-87.737911602,11,28,1113,26,1,0,0.9129639935191974,-0.35786458205241517,CRIMINAL DAMAGE
20,1,8,0,1,6,41.864096311,-87.714124026,10,24,1021,29,0,0,0.32280424859681134,-0.9552062616886512,CRIMINAL DAMAGE
22,4,5,0,1,2,41.815136184,-87.667574569,9,15,924,61,1,1,-1.1111972728653985,0.040336066812227726,THEFT
18,3,7,0,0,7,41.880509252,-87.624358666,1,34,112,32,1,0,-0.9851813360286923,-0.5437563616227366,BATTERY
18,4,10,0,0,3,41.910620259,-87.705672961,14,26,1421,23,0,0,1.2859257889677498,-0.4224671950608166,BATTERY
22,6,10,1,1,6,41.936649689,-87.664437811,19,32,1932,6,0,0,2.1989352275894487,2.2278966481101388,ROBBERY
2,4,6,0,1,6,41.681154187,-87.622758713,5,9,522,53,0,1,-2.7290987060398093,0.5475432251859548,THEFT
14,1,12,0,0,3,41.882470918,-87.627847625,1,34,112,32,1,0,-0.8486569773903367,-1.4566209007980118,CRIMINAL DAMAGE
14,5,4,1,0,3,41.96019869,-87.709440577,17,33,1724,16,0,0,2.29446252639132,1.5106904201499283,OTHER OFFENSE
8,5,8,1,0,3,41.907494674,-87.646708258,18,27,1822,8,1,0,1.7453902562039423,1.549049847022059,NARCOTICS
23,1,7,0,1,2,41.914573735,-87.648370219,18,43,1813,7,0,0,2.267184741590578,-1.2811092790446155,THEFT
20,4,11,0,1,6,41.813384181,-87.671172951,9,15,924,61,0,0,-1.075523991366078,0.06980899048984934,CRIMINAL DAMAGE
22,4,6,0,1,2,41.77380291,-87.794472733,8,13,812,64,0,1,-0.8583653266887801,0.08934493301500741,DECEPTIVE PRACTICE
14,1,9,0,0,6,41.967337108,-87.718221711,17,33,1723,14,0,1,2.0998330849975617,-0.9674436356691275,BURGLARY
12,0,4,0,0,2,41.919168412,-87.759682757,25,36,2515,19,1,1,3.2340410599514686,-1.506867545667884,BATTERY
22,0,5,0,1,6,41.747806444,-87.713454487,8,18,834,70,0,0,-1.3482372300000194,-1.2837043190922175,BATTERY
0,0,12,0,1,6,41.990493052,-87.656826515,24,48,2433,77,0,1,2.1670042622040047,-0.833169385163708,ASSAULT
9,3,1,0,0,5,41.887711996,-87.617139647,1,42,114,32,0,0,-0.6772371723569572,-0.5377860011655202,ASSAULT
7,1,1,0,0,6,41.975551091,-87.656392585,20,48,2024,3,0,0,2.9843164715685178,-1.1211228598617504,BATTERY
4,4,5,0,1,5,41.718504195,-87.681986332,22,19,2213,72,0,0,0.11596660148735165,0.25669130516329747,MOTOR VEHICLE THEFT
8,4,7,0,0,3,41.901378797,-87.716515262,11,36,1112,23,0,0,1.2208825644427461,-0.2929742324236667,ROBBERY
10,6,5,1,0,6,41.848851341,-87.626991263,1,3,131,33,0,0,-2.002558012424055,2.0829575673842236,THEFT
15,5,5,1,0,6,41.795412584,-87.699515142,9,14,923,63,0,1,-1.1899356986590273,1.9624847847097704,OTHER OFFENSE
3,1,6,0,1,3,41.763356674,-87.646088243,7,17,733,68,0,1,-1.8457577981440936,-0.6854835587652385,BATTERY
15,2,6,0,0,3,41.875272573,-87.624251314,1,4,123,32,0,0,-1.7864811456396346,-1.0777144074778984,THEFT
8,4,4,0,0,3,41.95415817,-87.781706583,16,38,1624,15,0,0,2.6808818417497355,-0.26516471941501046,BURGLARY
4,1,8,0,1,3,41.747618895,-87.696225655,8,18,835,70,0,0,-1.3568689912879994,-0.9289593272251727,MOTOR VEHICLE THEFT
