Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo,Crime_Severity_Score
41.998554956,-87.688684968,0,BATTERY,4,0,2,6
41.894339078,-87.632668103,1,WEAPONS VIOLATION,0,0,6,5
41.793245557,-87.758654346,1,PUBLIC PEACE VIOLATION,7,0,0,2
41.849045386,-87.700274276,1,BATTERY,1,0,1,6
41.754707355,-87.685413632,0,MOTOR VEHICLE THEFT,7,0,0,5
41.895560855,-87.70584982,0,DECEPTIVE PRACTICE,1,0,1,3
41.74734463,-87.683999875,0,CRIMINAL DAMAGE,7,0,0,3
41.884650262,-87.627915459,1,THEFT,0,0,6,3
41.927735276,-87.75955824,1,OTHER OFFENSE,3,0,1,2
41.74243706,-87.647502238,0,OTHER OFFENSE,6,0,5,2
41.899410159,-87.624131266,0,CRIMINAL TRESPASS,0,0,6,3
41.859670217,-87.662403042,0,MOTOR VEHICLE THEFT,0,0,6,5
41.968153192,-87.736092155,0,CRIMINAL DAMAGE,3,0,1,3
41.903801702,-87.662624468,0,THEFT,0,0,2,3
41.90209001,-87.667461817,0,BATTERY,0,0,2,6
41.824675709,-87.617013434,1,THEFT,2,0,3,3
41.789631226,-87.668117224,0,CRIMINAL DAMAGE,7,0,0,3
41.885770297,-87.761189853,0,CRIMINAL DAMAGE,3,0,1,3
41.93731612,-87.765228009,1,BATTERY,3,0,4,6
41.893281677,-87.627596446,0,THEFT,0,0,6,3
41.778098999,-87.633806535,1,NARCOTICS,2,0,0,4
41.809670667,-87.594156219,0,THEFT,2,0,3,3
41.895877613,-87.706566627,0,ASSAULT,1,0,1,6
41.775750654,-87.771411071,0,OTHER OFFENSE,7,0,0,2
41.698459598,-87.537696673,0,ASSAULT,5,0,7,6
41.887449145,-87.711955803,1,OTHER OFFENSE,1,0,1,2
41.87683815,-87.634320718,0,OTHER OFFENSE,0,0,6,2
41.80292691,-87.591860749,0,ASSAULT,2,0,3,6
41.688133934,-87.634994354,0,WEAPONS VIOLATION,6,0,5,5
41.936671114,-87.719872686,0,BURGLARY,1,0,1,5
41.802064797,-87.618640688,0,THEFT,2,0,3,3
41.921672365,-87.657517228,0,INTIMIDATION,0,0,2,5
41.852860198,-87.624682442,0,BATTERY,0,0,3,6
41.973071759,-87.713492522,0,BURGLARY,4,0,1,5
41.83134526,-87.650979169,0,BATTERY,0,0,3,6
41.862491547,-87.707153432,0,THEFT,1,0,1,3
41.798760901,-87.664711113,0,THEFT,7,0,0,3
41.938639068,-87.727171649,0,THEFT,1,0,1,3
41.75536295,-87.56595477,0,ASSAULT,5,0,7,6
41.97339888,-87.66563473,0,THEFT,4,0,2,3
41.808028819,-87.684414463,1,THEFT,7,0,0,3
41.874381838,-87.641536792,0,ASSAULT,0,0,6,6
41.748240597,-87.652464588,0,CRIMINAL DAMAGE,6,0,5,3
41.939753737,-87.738286881,0,BATTERY,3,0,1,6
41.785057678,-87.65517719,1,OTHER OFFENSE,2,0,0,2
41.953443342,-87.744957048,0,THEFT,3,0,4,3
41.882866263,-87.773312174,0,OTHER OFFENSE,3,0,1,2
41.807132491,-87.610151828,0,STALKING,2,0,3,6
41.927549659,-87.665819067,0,THEFT,4,0,2,3
41.90331846,-87.669190255,1,WEAPONS VIOLATION,0,0,2,5
41.680904798,-87.644451336,0,OTHER OFFENSE,6,0,5,2
41.946542649,-87.714356095,0,ASSAULT,4,0,1,6
41.874999275,-87.686744656,0,ROBBERY,1,0,1,7
41.944472927,-87.797158563,0,OTHER OFFENSE,3,0,4,2
41.760160698,-87.583520062,0,OTHER OFFENSE,5,0,7,2
41.875685028,-87.735305188,0,MOTOR VEHICLE THEFT,1,0,1,5
41.803413431,-87.586052837,0,MOTOR VEHICLE THEFT,2,0,3,5
41.913277301,-87.746795689,0,MOTOR VEHICLE THEFT,3,0,1,5
41.937971529,-87.813193748,0,THEFT,3,0,4,3
41.862525435,-87.704315351,0,SEX OFFENSE,1,0,1,7
41.895732399,-87.687784384,0,THEFT,1,0,2,3
41.766555019,-87.720004106,1,OTHER OFFENSE,7,0,0,2
41.788339891,-87.740514226,0,MOTOR VEHICLE THEFT,7,0,0,5
41.998037643,-87.705763807,0,BURGLARY,4,0,1,5
41.880775433,-87.627029031,0,THEFT,0,0,6,3
41.926231713,-87.633888347,0,THEFT,0,0,2,3
41.707357722,-87.6109818,0,CRIMINAL TRESPASS,6,0,5,3
41.713007736,-87.680609763,0,DECEPTIVE PRACTICE,6,0,5,3
41.87781914,-87.738828738,1,NARCOTICS,1,0,1,4
41.793570812,-87.700446407,0,BATTERY,7,0,0,6
41.88472512,-87.626254732,0,THEFT,0,0,6,3
41.748785566,-87.602686327,0,DECEPTIVE PRACTICE,5,0,3,3
41.755633717,-87.644173224,0,THEFT,6,0,5,3
41.754683888,-87.584485383,0,THEFT,5,0,7,3
41.903200749,-87.75170745,0,BATTERY,3,0,1,6
41.794406612,-87.583931489,0,OTHER OFFENSE,2,0,3,2
41.930952927,-87.744123752,0,DECEPTIVE PRACTICE,3,0,1,3
41.763136377,-87.626513637,0,MOTOR VEHICLE THEFT,2,0,3,5
41.77958802,-87.61319282,0,OTHER OFFENSE,2,0,3,2
41.92510186,-87.671992307,0,THEFT,4,0,2,3
41.94933263,-87.64847244,1,BATTERY,4,0,2,6
41.733639879,-87.619297162,0,THEFT,6,0,5,3
41.924788159,-87.775749476,0,THEFT,3,0,4,3
41.895140898,-87.624255632,1,THEFT,0,0,6,3
41.756115887,-87.605326291,1,OFFENSE INVOLVING CHILDREN,2,0,3,5
41.976390675,-87.655438546,0,THEFT,4,0,2,3
41.780243493,-87.615319321,0,THEFT,2,0,3,3
41.845215788,-87.723352908,0,OTHER OFFENSE,1,0,1,2
41.890335781,-87.62961579,0,THEFT,0,0,6,3
41.89307048,-87.726016035,0,CRIMINAL DAMAGE,1,0,1,3
41.776939754,-87.649569115,0,THEFT,2,0,0,3
41.836792471,-87.732504198,1,BATTERY,1,0,1,6
41.948131367,-87.649510899,0,BATTERY,4,0,2,6
41.874929826,-87.691977666,1,NARCOTICS,1,0,1,4
41.859849192,-87.644883491,0,MOTOR VEHICLE THEFT,0,0,6,5
41.680799541,-87.669942159,0,BATTERY,6,0,5,6
41.728589146,-87.657207481,0,CRIMINAL DAMAGE,6,0,5,3
41.874699955,-87.683791888,0,OTHER OFFENSE,1,0,1,2
41.926484632,-87.785553657,0,THEFT,3,0,4,3
41.86283033,-87.71702173,0,BATTERY,1,0,1,6
41.70193564,-87.525748915,0,BATTERY,5,0,7,6
41.751482958,-87.671956111,0,BURGLARY,7,0,0,5
41.764121743,-87.655690935,0,MOTOR VEHICLE THEFT,6,0,0,5
41.815795576,-87.673892087,0,THEFT,7,0,0,3
41.90416925,-87.628685126,1,ROBBERY,0,0,6,7
41.931489562,-87.74979308,1,ASSAULT,3,0,1,6
41.803195455,-87.604232438,0,CRIMINAL DAMAGE,2,0,3,3
41.758390374,-87.616149394,1,WEAPONS VIOLATION,2,0,3,5
41.915259074,-87.634136763,0,THEFT,0,0,6,3
41.938969917,-87.652530783,0,THEFT,4,0,2,3
41.935842232,-87.716264143,0,THEFT,1,0,1,3
41.891791706,-87.62095414,0,MOTOR VEHICLE THEFT,0,0,6,5
41.895420644,-87.720539406,0,CRIMINAL TRESPASS,1,0,1,3
41.83987483,-87.72686425,0,BATTERY,1,0,1,6
41.885351969,-87.66588392,0,OTHER OFFENSE,0,0,6,2
41.7614134,-87.59815938,1,OTHER OFFENSE,2,0,7,2
41.721224132,-87.662013664,0,BATTERY,6,0,5,6
41.782436921,-87.713986353,0,DECEPTIVE PRACTICE,7,0,0,3
41.902423869,-87.718984731,1,ROBBERY,1,0,1,7
41.794428897,-87.590319472,0,MOTOR VEHICLE THEFT,2,0,3,5
41.826099559,-87.623132128,0,MOTOR VEHICLE THEFT,2,0,3,5
41.876889688,-87.741650037,1,NARCOTICS,1,0,1,4
41.697140136,-87.618368202,0,OTHER OFFENSE,6,0,5,2
41.738190171,-87.552668458,0,WEAPONS VIOLATION,5,0,7,5
41.93121391,-87.676890454,0,THEFT,4,0,2,3
41.84032682,-87.709798991,0,BATTERY,1,0,1,6
41.88116427,-87.768156635,0,ASSAULT,3,0,1,6
41.964381447,-87.881131062,0,OTHER OFFENSE,3,1,4,2
41.957297846,-87.747421631,1,NARCOTICS,3,0,4,4
41.869736542,-87.62588757,0,CRIMINAL DAMAGE,0,0,6,3
41.768957911,-87.72495564,0,CRIMINAL DAMAGE,7,0,0,3
41.745971272,-87.685244965,0,THEFT,7,0,0,3
41.716964473,-87.640663659,0,ASSAULT,6,0,5,6
41.812417206,-87.603955459,0,CRIMINAL DAMAGE,2,0,3,3
41.90961465,-87.746972497,0,CRIMINAL DAMAGE,3,0,1,3
41.787641127,-87.734364082,0,THEFT,7,0,0,3
41.87767921,-87.746302469,0,BATTERY,1,0,1,6
41.881883933,-87.640060441,0,ASSAULT,0,0,6,6
41.897965794,-87.734296616,0,BATTERY,1,0,1,6
41.767479593,-87.573889484,0,CRIMINAL DAMAGE,5,0,7,3
41.879086132,-87.686376648,0,DECEPTIVE PRACTICE,1,0,1,3
41.911786903,-87.763084769,1,OTHER OFFENSE,3,0,1,2
41.990409975,-87.704977986,0,THEFT,4,0,1,3
41.766849225,-87.720624461,0,DECEPTIVE PRACTICE,7,0,0,3
41.885675573,-87.646761991,0,BURGLARY,0,0,6,5
41.913374445,-87.631545122,0,ASSAULT,0,0,6,6
41.687520222,-87.657659634,0,OTHER OFFENSE,6,0,5,2
41.777420064,-87.634979772,0,CRIMINAL DAMAGE,2,0,0,3
41.740306065,-87.559978367,0,CRIMINAL DAMAGE,5,0,7,3
41.789168928,-87.703434226,1,DECEPTIVE PRACTICE,7,0,0,3
41.893300532,-87.626200558,0,DECEPTIVE PRACTICE,0,0,6,3
41.778720301,-87.673894433,0,MOTOR VEHICLE THEFT,7,0,0,5
41.848316103,-87.6914985,0,BATTERY,1,0,1,6
41.910983133,-87.688453686,0,ASSAULT,1,0,2,6
41.736839959,-87.558341882,0,BATTERY,5,0,7,6
41.940741432,-87.68795177,0,BATTERY,4,0,2,6
41.743311616,-87.646895653,0,MOTOR VEHICLE THEFT,6,0,5,5
41.979237537,-87.668298974,0,DECEPTIVE PRACTICE,4,0,2,3
41.763821446,-87.56768671,0,ASSAULT,5,0,7,6
41.925078949,-87.673734337,0,THEFT,4,0,2,3
41.813181991,-87.695580012,0,MOTOR VEHICLE THEFT,7,0,0,5
41.867195306,-87.643927227,0,THEFT,0,0,6,3
41.970127941,-87.722328103,1,BATTERY,4,0,1,6
41.925078949,-87.673734337,0,THEFT,4,0,2,3
41.756636397,-87.562688715,1,BATTERY,5,0,7,6
41.875412863,-87.713985428,1,NARCOTICS,1,0,1,4
41.804940394,-87.719154001,0,THEFT,7,0,0,3
41.748465764,-87.668894176,0,BATTERY,6,0,0,6
41.986721052,-87.705849218,0,BURGLARY,4,0,1,5
41.766230014,-87.641981446,1,OFFENSE INVOLVING CHILDREN,2,0,0,5
42.003399209,-87.761873768,0,THEFT,3,0,4,3
41.958902502,-87.786783523,0,OTHER OFFENSE,3,0,4,2
41.881663579,-87.62776103,0,THEFT,0,0,6,3
41.925427758,-87.650315629,0,THEFT,0,0,2,3
41.688218178,-87.537357913,0,ASSAULT,5,0,7,6
41.881854367,-87.724388981,1,WEAPONS VIOLATION,1,0,1,5
41.744354032,-87.652359078,0,BATTERY,6,0,5,6
41.893650526,-87.759290438,0,CRIMINAL DAMAGE,3,0,1,3
41.922795503,-87.775678636,0,BATTERY,3,0,4,6
41.867417305,-87.627168747,1,GAMBLING,0,0,6,2
41.91364272,-87.7452713,1,OTHER OFFENSE,3,0,1,2
41.751528912,-87.548046864,0,CRIMINAL DAMAGE,5,0,7,3
41.945760069,-87.777559092,0,THEFT,3,0,4,3
41.8875906,-87.618356606,0,THEFT,0,0,6,3
41.696868013,-87.638883745,0,ASSAULT,6,0,5,6
41.942240935,-87.729008445,0,BURGLARY,1,0,1,5
41.936993912,-87.747526661,0,THEFT,3,0,1,3
41.920811363,-87.785355995,0,CRIMINAL DAMAGE,3,0,4,3
41.901446246,-87.725044057,1,BATTERY,1,0,1,6
41.730960457,-87.551279583,0,ASSAULT,5,0,7,6
41.931277244,-87.653814325,0,BATTERY,4,0,2,6
41.76546836,-87.579356527,0,ASSAULT,5,0,7,6
41.873765859,-87.699318076,1,NARCOTICS,1,0,1,4
41.905568845,-87.677325887,0,CRIMINAL DAMAGE,0,0,2,3
41.89449469,-87.722384717,0,ASSAULT,1,0,1,6
41.866184544,-87.724361483,0,MOTOR VEHICLE THEFT,1,0,1,5
41.767023058,-87.643798416,1,ASSAULT,2,0,0,6
41.866883667,-87.77049258,0,DECEPTIVE PRACTICE,3,0,1,3
41.750212035,-87.674768971,0,THEFT,7,0,0,3
41.972168081,-87.746759503,0,THEFT,3,0,4,3
41.89361798,-87.634123092,0,THEFT,0,0,6,3
41.77073794,-87.571534243,0,THEFT,5,0,7,3
41.994019837,-87.713281946,0,THEFT,4,0,1,3
41.961047304,-87.719745551,0,THEFT,4,0,1,3
41.728872289,-87.554144087,0,BATTERY,5,0,7,6
41.771686122,-87.570918152,1,ASSAULT,5,0,7,6
41.743991251,-87.662062375,0,OTHER OFFENSE,6,0,0,2
41.839674807,-87.634662935,0,MOTOR VEHICLE THEFT,0,0,3,5
41.776150283,-87.615522623,1,CRIMINAL TRESPASS,2,0,3,3
41.885909241,-87.658871137,0,MOTOR VEHICLE THEFT,0,0,6,5
41.675334477,-87.641823987,0,THEFT,6,0,5,3
41.792913639,-87.621899735,0,THEFT,2,0,3,3
41.90205262,-87.721409029,0,ASSAULT,1,0,1,6
41.803671998,-87.703846021,0,THEFT,7,0,0,3
41.875942734,-87.743748059,1,NARCOTICS,1,0,1,4
41.872267959,-87.630107743,0,CRIMINAL DAMAGE,0,0,6,3
41.768084548,-87.673614802,0,BATTERY,7,0,0,6
41.779605366,-87.654813009,1,WEAPONS VIOLATION,2,0,0,5
41.757639014,-87.556310458,0,ASSAULT,5,0,7,6
41.706567182,-87.670131443,0,THEFT,6,0,5,3
41.722705095,-87.652983327,0,MOTOR VEHICLE THEFT,6,0,5,5
41.839961202,-87.718334821,1,ASSAULT,1,0,1,6
41.894327846,-87.62814321,0,MOTOR VEHICLE THEFT,0,0,6,5
41.903917122,-87.630531971,0,ASSAULT,0,0,6,6
41.685456998,-87.6099528,0,MOTOR VEHICLE THEFT,6,0,5,5
41.955045693,-87.66423078,0,THEFT,4,0,2,3
41.78528946,-87.606034015,0,THEFT,2,0,3,3
41.934486961,-87.73027977,0,OTHER OFFENSE,1,0,1,2
41.793814943,-87.761117264,0,THEFT,7,0,0,3
41.915762217,-87.656275267,0,OTHER OFFENSE,0,0,6,2
41.892505345,-87.626304822,0,THEFT,0,0,6,3
41.744409931,-87.651141925,0,MOTOR VEHICLE THEFT,6,0,5,5
41.923976215,-87.766294416,1,THEFT,3,0,1,3
41.771007962,-87.58801639,0,CRIMINAL DAMAGE,5,0,7,3
41.902698437,-87.723129356,0,BURGLARY,1,0,1,5
41.982707924,-87.738633727,0,ASSAULT,3,0,4,6
41.891199446,-87.624137626,0,BATTERY,0,0,6,6
41.795081408,-87.663399816,0,ASSAULT,7,0,0,6
41.878810709,-87.67222747,0,BATTERY,0,0,6,6
41.743169687,-87.614706518,0,BATTERY,2,0,3,6
41.655660527,-87.59680543,0,BATTERY,6,0,5,6
41.845564564,-87.705072405,1,OTHER OFFENSE,1,0,1,2
41.738084558,-87.531356387,0,WEAPONS VIOLATION,5,-1,7,5
41.881519476,-87.626194599,0,MOTOR VEHICLE THEFT,0,0,6,5
41.756640447,-87.663590843,0,THEFT,6,0,0,3
41.814252682,-87.618288777,0,OTHER OFFENSE,2,0,3,2
41.654062894,-87.616268706,0,MOTOR VEHICLE THEFT,6,0,5,5
41.793799573,-87.655404089,0,THEFT,2,0,0,3
41.927518614,-87.651660355,0,THEFT,0,0,2,3
41.768480876,-87.586388741,0,CRIMINAL DAMAGE,5,0,7,3
41.883106296,-87.771888909,1,BATTERY,3,0,1,6
41.885912756,-87.6669945,0,ASSAULT,0,0,6,6
41.993043969,-87.660360363,1,THEFT,4,0,2,3
41.758066253,-87.563928742,1,ASSAULT,5,0,7,6
41.86821682,-87.6304532,0,THEFT,0,0,6,3
41.964753683,-87.778879538,1,OTHER OFFENSE,3,0,4,2
41.88888153,-87.718563614,0,DECEPTIVE PRACTICE,1,0,1,3
41.725475485,-87.556672485,1,INTERFERENCE WITH PUBLIC OFFICER,5,0,7,2
41.687280968,-87.64830436,0,BATTERY,6,0,5,6
41.777942164,-87.59301386,0,BATTERY,2,0,7,6
41.894398296,-87.718720068,1,NARCOTICS,1,0,1,4
41.757062243,-87.667698663,0,BATTERY,6,0,0,6
41.855190551,-87.623871195,0,CRIMINAL TRESPASS,0,0,3,3
41.765253769,-87.615255549,0,ROBBERY,2,0,3,7
41.939789268,-87.70028905,0,THEFT,4,0,1,3
41.976182125,-87.876421145,0,BATTERY,3,1,4,6
41.925078949,-87.673734337,0,THEFT,4,0,2,3
41.791014651,-87.579731955,1,WEAPONS VIOLATION,5,0,3,5
41.741473774,-87.602534716,0,BATTERY,5,0,3,6
41.949638738,-87.776650492,0,OTHER OFFENSE,3,0,4,2
41.754179095,-87.615027175,0,BURGLARY,2,0,3,5
41.774330666,-87.708484611,0,ASSAULT,7,0,0,6
41.883250597,-87.764961729,0,ASSAULT,3,0,1,6
41.77776418,-87.615563286,1,NARCOTICS,2,0,3,4
41.866937617,-87.624141504,0,OTHER OFFENSE,0,0,6,2
41.85090079,-87.70032572,0,DECEPTIVE PRACTICE,1,0,1,3
41.96932397,-87.682882959,0,THEFT,4,0,2,3
41.769185486,-87.625732415,0,ROBBERY,2,0,3,7
41.945910991,-87.655474824,1,BATTERY,4,0,2,6
41.791811683,-87.69696168,1,BATTERY,7,0,0,6
41.774319025,-87.605795029,1,CRIMINAL TRESPASS,2,0,3,3
41.748641017,-87.607591178,0,MOTOR VEHICLE THEFT,2,0,3,5
41.852397931,-87.662401967,0,THEFT,0,0,6,3
41.886462234,-87.703078018,0,MOTOR VEHICLE THEFT,1,0,1,5
41.744872297,-87.664907745,0,DECEPTIVE PRACTICE,6,0,0,3
41.81811276,-87.60674129,0,ASSAULT,2,0,3,6
41.894975237,-87.749343248,0,THEFT,1,0,1,3
41.882529537,-87.626223856,1,SEX OFFENSE,0,0,6,7
41.780946398,-87.621995369,0,CRIMINAL DAMAGE,2,0,3,3
41.930492792,-87.723276123,0,BATTERY,1,0,1,6
41.794172544,-87.70357593,0,THEFT,7,0,0,3
41.836069707,-87.613033345,0,MOTOR VEHICLE THEFT,2,0,3,5
41.739004946,-87.64491897,0,ASSAULT,6,0,5,6
41.870932257,-87.744921277,0,ASSAULT,1,0,1,6
41.875272573,-87.624251314,1,CRIMINAL TRESPASS,0,0,6,3
41.768797245,-87.647236204,1,NARCOTICS,2,0,0,4
41.854819249,-87.714360344,0,OTHER OFFENSE,1,0,1,2
41.868256175,-87.632402287,0,THEFT,0,0,6,3
41.991439996,-87.658258453,0,THEFT,4,0,2,3
41.811382995,-87.668691875,0,BATTERY,7,0,0,6
41.69736919,-87.615930653,0,BATTERY,6,0,5,6
41.932403264,-87.726995489,0,CRIMINAL SEXUAL ASSAULT,1,0,1,8
41.779123111,-87.599141358,0,THEFT,2,0,3,3
41.735414028,-87.64606746,1,WEAPONS VIOLATION,6,0,5,5
41.910009148,-87.715443929,0,MOTOR VEHICLE THEFT,1,0,1,5
41.977904957,-87.67563515,0,BURGLARY,4,0,2,5
41.772882101,-87.586293688,0,ROBBERY,5,0,7,7
41.908153686,-87.735068372,0,THEFT,1,0,1,3
41.955188193,-87.751867345,0,OTHER OFFENSE,3,0,4,2
41.96619172,-87.657977197,1,NARCOTICS,4,0,2,4
41.756234882,-87.558075605,0,BATTERY,5,0,7,6
41.866810739,-87.625817031,1,BATTERY,0,0,6,6
41.74866035,-87.600261793,0,BURGLARY,5,0,3,5
41.872682495,-87.714015459,0,BATTERY,1,0,1,6
41.811393748,-87.603116057,0,CRIMINAL DAMAGE,2,0,3,3
41.911215388,-87.699112935,0,DECEPTIVE PRACTICE,1,0,1,3
41.746691813,-87.664914523,0,ASSAULT,6,0,0,6
41.794145254,-87.735447691,0,BATTERY,7,0,0,6
41.841471897,-87.629204627,0,OTHER OFFENSE,0,0,3,2
41.748551555,-87.605162571,0,ROBBERY,2,0,3,7
41.807893461,-87.721766732,0,ASSAULT,7,0,0,6
41.974861952,-87.890372151,0,THEFT,3,1,4,3
41.719214167,-87.652031163,0,BATTERY,6,0,5,6
41.794347511,-87.623449767,1,WEAPONS VIOLATION,2,0,3,5
41.771648655,-87.57479344,0,MOTOR VEHICLE THEFT,5,0,7,5
41.767140373,-87.636407233,0,BATTERY,2,0,0,6
41.853554881,-87.709424599,0,CRIMINAL DAMAGE,1,0,1,3
41.924230143,-87.746915859,0,CRIMINAL DAMAGE,3,0,1,3
41.998371665,-87.660569111,0,THEFT,4,0,2,3
41.879570265,-87.72318787,1,PUBLIC PEACE VIOLATION,1,0,1,2
41.869201889,-87.670589881,0,CRIMINAL SEXUAL ASSAULT,0,0,6,8
41.854324726,-87.730769113,0,BATTERY,1,0,1,6
41.893853066,-87.693261209,0,THEFT,1,0,2,3
41.866303171,-87.71421287,0,BATTERY,1,0,1,6
41.792229722,-87.624023196,0,DECEPTIVE PRACTICE,2,0,3,3
41.88757578,-87.744316852,0,OTHER OFFENSE,1,0,1,2
41.761135248,-87.630900966,0,THEFT,2,0,3,3
41.926814487,-87.707278137,0,THEFT,1,0,1,3
41.780122275,-87.703167129,1,OTHER OFFENSE,7,0,0,2
41.82266104,-87.615634408,0,BURGLARY,2,0,3,5
41.877633028,-87.633713529,0,CRIMINAL DAMAGE,0,0,6,3
41.880487595,-87.745964635,1,NARCOTICS,1,0,1,4
41.776017544,-87.716449447,0,THEFT,7,0,0,3
41.742025023,-87.736418778,1,DECEPTIVE PRACTICE,7,0,0,3
41.908267581,-87.76950835,0,ASSAULT,3,0,1,6
41.918116868,-87.652579784,0,BATTERY,0,0,2,6
41.931271634,-87.766549534,0,BATTERY,3,0,4,6
41.865723206,-87.726377718,0,OTHER OFFENSE,1,0,1,2
41.776976454,-87.648358879,0,SEX OFFENSE,2,0,0,7
41.90435048,-87.734600612,0,BATTERY,1,0,1,6
41.963070794,-87.655984213,0,THEFT,4,0,2,3
41.817654974,-87.623056687,1,CRIMINAL TRESPASS,2,0,3,3
41.765962191,-87.689398519,0,THEFT,7,0,0,3
41.867263017,-87.714093468,0,BATTERY,1,0,1,6
41.655814926,-87.59606083,0,ASSAULT,6,0,5,6
41.751202373,-87.554097638,0,BATTERY,5,0,7,6
41.920014978,-87.718066452,1,WEAPONS VIOLATION,1,0,1,5
41.866198337,-87.72334073,0,ROBBERY,1,0,1,7
41.881391643,-87.686437851,0,ASSAULT,1,0,1,6
41.870955278,-87.70673305,0,CRIMINAL DAMAGE,1,0,1,3
41.970141174,-87.646046909,0,CRIMINAL DAMAGE,4,0,2,3
41.790221547,-87.622351203,0,BATTERY,2,0,3,6
41.939315143,-87.70942733,1,THEFT,1,0,1,3
41.889203826,-87.631640804,0,CRIMINAL DAMAGE,0,0,6,3
41.892570633,-87.684305019,0,MOTOR VEHICLE THEFT,1,0,1,5
41.751305337,-87.603628907,0,THEFT,2,0,3,3
41.953443342,-87.744957048,1,OTHER OFFENSE,3,0,4,2
41.76861114,-87.659844611,0,DECEPTIVE PRACTICE,6,0,0,3
41.747053044,-87.603845629,1,BATTERY,5,0,3,6
41.885658379,-87.753647709,0,CRIMINAL DAMAGE,1,0,1,3
41.886665074,-87.765089381,0,MOTOR VEHICLE THEFT,3,0,1,5
41.838375767,-87.621095503,0,BURGLARY,2,0,3,5
41.754350364,-87.612577107,0,MOTOR VEHICLE THEFT,2,0,3,5
41.866937617,-87.624141504,0,THEFT,0,0,6,3
41.795218951,-87.778238162,1,CRIMINAL DAMAGE,7,0,0,3
41.876988081,-87.733637005,0,ASSAULT,1,0,1,6
41.756092956,-87.644787698,0,CRIMINAL DAMAGE,6,0,5,3
41.867368227,-87.63080026,0,THEFT,0,0,6,3
41.797915361,-87.717167339,0,BURGLARY,7,0,0,5
42.005780752,-87.669961598,0,CRIMINAL DAMAGE,4,0,2,3
41.755424135,-87.645377577,1,WEAPONS VIOLATION,6,0,5,5
41.825365683,-87.609755886,0,THEFT,2,0,3,3
41.972818534,-87.659771642,0,MOTOR VEHICLE THEFT,4,0,2,5
41.75375771,-87.552135344,0,BURGLARY,5,0,7,5
41.757176002,-87.565815889,0,BURGLARY,5,0,7,5
41.952802319,-87.648641167,0,OTHER OFFENSE,4,0,2,2
41.769346415,-87.687044244,1,WEAPONS VIOLATION,7,0,0,5
41.786456999,-87.690451166,0,THEFT,7,0,0,3
41.77677225,-87.665412495,0,BURGLARY,7,0,0,5
41.917860934,-87.672180977,1,CRIMINAL TRESPASS,4,0,2,3
41.732429048,-87.585553602,0,THEFT,5,0,7,3
41.931582515,-87.742747165,1,CRIMINAL TRESPASS,3,0,1,3
41.880803517,-87.62535056,0,DECEPTIVE PRACTICE,0,0,6,3
41.791542491,-87.658449505,0,THEFT,2,0,0,3
41.874341768,-87.726681717,0,ASSAULT,1,0,1,6
41.801345248,-87.662696413,0,THEFT,7,0,0,3
41.89629375,-87.727344516,0,BURGLARY,1,0,1,5
41.939315143,-87.70942733,1,THEFT,1,0,1,3
41.851962326,-87.734520499,0,CRIMINAL DAMAGE,1,0,1,3
41.94268258,-87.766643297,0,THEFT,3,0,4,3
41.957995991,-87.681450338,0,DECEPTIVE PRACTICE,4,0,2,3
41.736277427,-87.62510451,1,ASSAULT,6,0,5,6
41.775574784,-87.799561157,0,BURGLARY,7,0,0,5
41.816695267,-87.695688227,0,BATTERY,7,0,0,6
41.852218696,-87.666022948,1,CRIMINAL TRESPASS,0,0,6,3
41.903341627,-87.667977785,0,THEFT,0,0,2,3
41.881790794,-87.624355516,1,LIQUOR LAW VIOLATION,0,0,6,2
41.921672884,-87.65760541,0,DECEPTIVE PRACTICE,0,0,2,3
41.801946097,-87.58914335,0,BATTERY,2,0,3,6
41.803248271,-87.656822923,0,OTHER OFFENSE,2,0,0,2
41.869284939,-87.625191299,0,THEFT,0,0,6,3
41.920947896,-87.774397646,0,OTHER OFFENSE,3,0,4,2
41.680332686,-87.6590417,0,OFFENSE INVOLVING CHILDREN,6,0,5,5
41.80099297,-87.65504587,1,CRIMINAL TRESPASS,2,0,0,3
41.696455559,-87.525795507,0,MOTOR VEHICLE THEFT,5,0,7,5
41.866346741,-87.772931369,0,CRIMINAL DAMAGE,3,0,1,3
41.760284718,-87.61232744,1,BATTERY,2,0,3,6
41.809297059,-87.591967028,0,BATTERY,2,0,3,6
41.776150283,-87.615522623,0,BATTERY,2,0,3,6
41.898169083,-87.629819972,1,PUBLIC PEACE VIOLATION,0,0,6,2
41.752623327,-87.702475991,1,OTHER OFFENSE,7,0,0,2
41.773380002,-87.582266321,0,BATTERY,5,0,7,6
41.972461147,-87.675275613,0,CRIMINAL TRESPASS,4,0,2,3
41.981772545,-87.711263908,0,DECEPTIVE PRACTICE,4,0,1,3
41.941920661,-87.716260674,0,ASSAULT,1,0,1,6
41.907591508,-87.668763905,0,MOTOR VEHICLE THEFT,0,0,2,5
42.000120918,-87.709367139,1,BATTERY,4,0,1,6
41.74844067,-87.626964365,0,OTHER OFFENSE,6,0,3,2
41.884013483,-87.627896757,0,BATTERY,0,0,6,6
41.902461754,-87.634427009,0,CRIMINAL DAMAGE,0,0,6,3
41.991376844,-87.656853941,1,BATTERY,4,0,2,6
41.869971189,-87.725316853,0,THEFT,1,0,1,3
